time	V(A,B)	V(a)	V(ctrla)	V(tri)
0.000000000000000e+000	0.000000e+000	1.936979e-004	2.500000e+000	0.000000e+000
5.859375207251105e-010	0.000000e+000	1.936979e-004	2.500000e+000	4.394532e-006
8.139596786511607e-010	0.000000e+000	1.936978e-004	2.500000e+000	6.104698e-006
1.270003994503261e-009	0.000000e+000	1.936978e-004	2.500001e+000	9.525030e-006
2.182092626207462e-009	0.000000e+000	1.936978e-004	2.500001e+000	1.636570e-005
4.006269889615864e-009	0.000000e+000	1.936979e-004	2.500003e+000	3.004702e-005
5.959737408929434e-009	0.000000e+000	1.936979e-004	2.500004e+000	4.469803e-005
9.866672447556575e-009	0.000000e+000	1.936979e-004	2.500006e+000	7.400005e-005
1.768054252481086e-008	0.000000e+000	1.936979e-004	2.500011e+000	1.326041e-004
3.330828267931942e-008	0.000000e+000	1.936979e-004	2.500021e+000	2.498121e-004
6.456376298833655e-008	0.000000e+000	1.936979e-004	2.500041e+000	4.842282e-004
1.270747236063708e-007	0.000000e+000	1.936979e-004	2.500080e+000	9.530604e-004
2.520966448424393e-007	0.000000e+000	1.936979e-004	2.500158e+000	1.890725e-003
4.191706749807530e-007	0.000000e+000	1.936979e-004	2.500263e+000	3.143780e-003
5.947939007999596e-007	0.000000e+000	1.936979e-004	2.500374e+000	4.460954e-003
7.977757369041486e-007	0.000000e+000	1.936979e-004	2.500501e+000	5.983318e-003
1.031797591300255e-006	0.000000e+000	1.936979e-004	2.500648e+000	7.738482e-003
1.316312351931037e-006	0.000000e+000	1.936979e-004	2.500827e+000	9.872342e-003
1.640025273918086e-006	0.000000e+000	1.936979e-004	2.501030e+000	1.230019e-002
2.021368370758831e-006	0.000000e+000	1.936979e-004	2.501270e+000	1.516026e-002
2.449214370750694e-006	0.000000e+000	1.936979e-004	2.501539e+000	1.836911e-002
3.039777940604910e-006	0.000000e+000	1.936979e-004	2.501910e+000	2.279834e-002
3.742864159702242e-006	0.000000e+000	1.936979e-004	2.502352e+000	2.807148e-002
4.808628763250708e-006	0.000000e+000	1.936979e-004	2.503021e+000	3.606471e-002
6.251325971530050e-006	0.000000e+000	1.936979e-004	2.503928e+000	4.688495e-002
8.555212360593151e-006	0.000000e+000	1.936979e-004	2.505375e+000	6.416409e-002
4.080962180747657e-005	0.000000e+000	1.936979e-004	2.525641e+000	3.060722e-001
7.767180403248620e-005	0.000000e+000	1.936979e-004	2.548798e+000	5.825385e-001
7.801512678639245e-005	0.000000e+000	1.936979e-004	2.549013e+000	5.851135e-001
8.121947248951745e-005	0.000000e+000	1.936979e-004	2.551026e+000	6.091461e-001
8.488158186451745e-005	0.000000e+000	1.936979e-004	2.553326e+000	6.366119e-001
9.220580061451746e-005	0.000000e+000	1.936979e-004	2.557926e+000	6.915435e-001
9.240607222096278e-005	0.000000e+000	1.936979e-004	2.558052e+000	6.930456e-001
9.263495405690028e-005	0.000000e+000	1.936979e-004	2.558196e+000	6.947622e-001
9.309271772877528e-005	0.000000e+000	1.936979e-004	2.558484e+000	6.981954e-001
9.400824507252527e-005	0.000000e+000	1.936979e-004	2.559058e+000	7.050619e-001
9.583929976002528e-005	0.000000e+000	1.936979e-004	2.560209e+000	7.187948e-001
9.589652021900965e-005	0.000000e+000	1.936979e-004	2.560245e+000	7.192239e-001
9.601096113697841e-005	0.000000e+000	1.936979e-004	2.560316e+000	7.200822e-001
9.623984297291590e-005	0.000000e+000	1.936979e-004	2.560460e+000	7.217988e-001
9.669760664479091e-005	0.000000e+000	1.936979e-004	2.560748e+000	7.252321e-001
9.764174421803309e-005	0.000000e+000	1.936979e-004	2.561341e+000	7.323131e-001
9.861824874495676e-005	0.000000e+000	1.936979e-004	2.561954e+000	7.396368e-001
9.861912558586233e-005	2.910383e-011	1.936979e-004	2.561954e+000	7.396435e-001
9.862087926767348e-005	1.455192e-011	1.937008e-004	2.561955e+000	7.396566e-001
9.862100426767349e-005	0.000000e+000	1.937004e-004	2.561955e+000	7.396575e-001
9.862125426767349e-005	-2.910383e-011	1.936979e-004	2.561956e+000	7.396594e-001
9.862150338759770e-005	-2.910383e-011	1.936973e-004	2.561956e+000	7.396613e-001
9.862169484937542e-005	-1.455192e-011	1.936976e-004	2.561956e+000	7.396627e-001
9.862190017803499e-005	0.000000e+000	1.936980e-004	2.561956e+000	7.396643e-001
9.862290017803500e-005	-1.455192e-011	1.937005e-004	2.561957e+000	7.396718e-001
9.862390017803500e-005	0.000000e+000	1.937006e-004	2.561957e+000	7.396793e-001
9.862490017803500e-005	0.000000e+000	1.937002e-004	2.561958e+000	7.396867e-001
9.862502517803500e-005	0.000000e+000	1.936991e-004	2.561958e+000	7.396877e-001
9.862527517803501e-005	0.000000e+000	1.936959e-004	2.561958e+000	7.396896e-001
9.862540296908669e-005	-2.910383e-011	1.936965e-004	2.561958e+000	7.396905e-001
9.862541775801590e-005	-7.275958e-011	1.936963e-004	2.561958e+000	7.396907e-001
9.862554275801590e-005	-5.820766e-011	1.937007e-004	2.561958e+000	7.396916e-001
9.862566775801590e-005	-5.820766e-011	1.937014e-004	2.561958e+000	7.396925e-001
9.862579275801590e-005	-7.275958e-011	1.937007e-004	2.561959e+000	7.396935e-001
9.862591775801590e-005	-4.365575e-011	1.937005e-004	2.561959e+000	7.396944e-001
9.862604275801591e-005	-2.910383e-011	1.936986e-004	2.561959e+000	7.396953e-001
9.862618543121136e-005	-1.455192e-011	1.936960e-004	2.561959e+000	7.396964e-001
9.862637222140683e-005	0.000000e+000	1.936959e-004	2.561959e+000	7.396978e-001
9.862663077988838e-005	0.000000e+000	1.936968e-004	2.561959e+000	7.396997e-001
9.862692390593228e-005	0.000000e+000	1.936971e-004	2.561959e+000	7.397019e-001
9.862749865334217e-005	0.000000e+000	1.936975e-004	2.561960e+000	7.397062e-001
9.862832256029403e-005	0.000000e+000	1.936977e-004	2.561960e+000	7.397124e-001
9.862987907718138e-005	0.000000e+000	1.936979e-004	2.561961e+000	7.397241e-001
9.863218865138226e-005	0.000000e+000	1.936979e-004	2.561963e+000	7.397414e-001
9.863565566349121e-005	0.000000e+000	1.936973e-004	2.561965e+000	7.397674e-001
9.863652241651845e-005	0.000000e+000	1.936975e-004	2.561965e+000	7.397739e-001
9.863736561164492e-005	0.000000e+000	1.936979e-004	2.561966e+000	7.397802e-001
9.863782772416488e-005	-1.455192e-011	1.936979e-004	2.561966e+000	7.397837e-001
9.863812567534375e-005	0.000000e+000	1.936979e-004	2.561966e+000	7.397860e-001
9.863834553891256e-005	4.365575e-011	1.936979e-004	2.561966e+000	7.397876e-001
9.863852900069705e-005	5.820766e-011	1.936979e-004	2.561966e+000	7.397889e-001
9.863869148931901e-005	7.275958e-011	1.936979e-004	2.561967e+000	7.397902e-001
9.863884326234064e-005	5.820766e-011	1.936979e-004	2.561967e+000	7.397913e-001
9.863898891439918e-005	4.365575e-011	1.936979e-004	2.561967e+000	7.397924e-001
9.863913346759436e-005	2.910383e-011	1.936979e-004	2.561967e+000	7.397935e-001
9.863928456675369e-005	1.455192e-011	1.936979e-004	2.561967e+000	7.397946e-001
9.863946683833636e-005	0.000000e+000	1.936979e-004	2.561967e+000	7.397960e-001
9.863965941010617e-005	0.000000e+000	1.936979e-004	2.561967e+000	7.397975e-001
9.863987268564974e-005	1.455192e-011	1.936979e-004	2.561967e+000	7.397990e-001
9.864009227479993e-005	1.455192e-011	1.936979e-004	2.561967e+000	7.398007e-001
9.864032728368433e-005	0.000000e+000	1.936978e-004	2.561968e+000	7.398025e-001
9.864057071160378e-005	1.455192e-011	1.936979e-004	2.561968e+000	7.398043e-001
9.864083256939407e-005	1.455192e-011	1.936979e-004	2.561968e+000	7.398062e-001
9.864111472938102e-005	0.000000e+000	1.936979e-004	2.561968e+000	7.398084e-001
9.864143800796106e-005	1.455192e-011	1.936978e-004	2.561968e+000	7.398108e-001
9.864182541158071e-005	0.000000e+000	1.936978e-004	2.561969e+000	7.398137e-001
9.864217645026717e-005	0.000000e+000	1.936978e-004	2.561969e+000	7.398163e-001
9.864261062358079e-005	0.000000e+000	1.936978e-004	2.561969e+000	7.398196e-001
9.864308321793634e-005	0.000000e+000	1.936978e-004	2.561969e+000	7.398231e-001
9.864357195505456e-005	0.000000e+000	1.936978e-004	2.561970e+000	7.398268e-001
9.864411262800150e-005	0.000000e+000	1.936978e-004	2.561970e+000	7.398309e-001
9.864459959941764e-005	0.000000e+000	1.936979e-004	2.561970e+000	7.398345e-001
9.864507411730832e-005	2.910383e-011	1.936979e-004	2.561971e+000	7.398381e-001
9.864557545602107e-005	2.910383e-011	1.936979e-004	2.561971e+000	7.398418e-001
9.864603123183281e-005	4.365575e-011	1.936979e-004	2.561971e+000	7.398452e-001
9.864649858365759e-005	4.365575e-011	1.936979e-004	2.561971e+000	7.398487e-001
9.864694525897297e-005	4.365575e-011	1.936979e-004	2.561972e+000	7.398521e-001
9.864741145270344e-005	0.000000e+000	1.936979e-004	2.561972e+000	7.398556e-001
9.864788159407413e-005	-1.455192e-011	1.936979e-004	2.561972e+000	7.398591e-001
9.864838867370206e-005	-1.455192e-011	1.936979e-004	2.561973e+000	7.398629e-001
9.864893549562272e-005	0.000000e+000	1.936978e-004	2.561973e+000	7.398670e-001
9.864957380972005e-005	0.000000e+000	1.936978e-004	2.561973e+000	7.398718e-001
9.865038943312472e-005	1.455192e-011	1.936979e-004	2.561974e+000	7.398779e-001
9.865092691645963e-005	2.910383e-011	1.936979e-004	2.561974e+000	7.398819e-001
9.865141888622841e-005	2.910383e-011	1.936979e-004	2.561975e+000	7.398856e-001
9.865196756217067e-005	0.000000e+000	1.936979e-004	2.561975e+000	7.398897e-001
9.865217532191979e-005	-1.455192e-011	1.936979e-004	2.561975e+000	7.398913e-001
9.865231444046903e-005	0.000000e+000	1.936979e-004	2.561975e+000	7.398924e-001
9.865241879229513e-005	0.000000e+000	1.936979e-004	2.561975e+000	7.398931e-001
9.865242998239273e-005	-1.178705e-009	1.936981e-004	2.561975e+000	7.398932e-001
9.865243002610404e-005	-4.074536e-010	1.936990e-004	2.561975e+000	7.398932e-001
9.865243011352668e-005	-1.542503e-009	1.936963e-004	2.561975e+000	7.398932e-001
9.865243013538234e-005	-4.569301e-009	1.936933e-004	2.561975e+000	7.398932e-001
9.865243017909366e-005	8.250936e-009	1.963062e-004	2.561975e+000	7.398932e-001
9.865243017911500e-005	1.401349e-008	1.971777e-004	2.561975e+000	7.398932e-001
9.865243017915769e-005	-7.122278e-005	7.720628e-005	2.561975e+000	7.398932e-001
9.865243017915870e-005	-7.289656e-005	7.434702e-005	2.561975e+000	7.398932e-001
9.865343017915870e-005	-3.645464e-005	1.327210e-004	2.561976e+000	7.399007e-001
9.865443017915870e-005	-1.455192e-011	1.937007e-004	2.561976e+000	7.399082e-001
9.865543017915870e-005	-1.455192e-011	1.937003e-004	2.561977e+000	7.399157e-001
9.865643017915871e-005	0.000000e+000	1.937001e-004	2.561978e+000	7.399232e-001
9.865655517915871e-005	-1.455192e-011	1.936990e-004	2.561978e+000	7.399242e-001
9.865680517915871e-005	-2.910383e-011	1.936960e-004	2.561978e+000	7.399260e-001
9.865698351862783e-005	-1.455192e-011	1.936959e-004	2.561978e+000	7.399274e-001
9.865722182658766e-005	0.000000e+000	1.936967e-004	2.561978e+000	7.399291e-001
9.865742268523417e-005	1.455192e-011	1.936970e-004	2.561978e+000	7.399307e-001
9.865758430921955e-005	2.910383e-011	1.936972e-004	2.561979e+000	7.399319e-001
9.865775291204845e-005	4.365575e-011	1.936973e-004	2.561979e+000	7.399331e-001
9.865795936031611e-005	4.365575e-011	1.936975e-004	2.561979e+000	7.399347e-001
9.865822048718988e-005	4.365575e-011	1.936976e-004	2.561979e+000	7.399366e-001
9.865855705605735e-005	2.910383e-011	1.936977e-004	2.561979e+000	7.399392e-001
9.865903470099381e-005	4.365575e-011	1.936978e-004	2.561979e+000	7.399428e-001
9.865967910102831e-005	2.910383e-011	1.936979e-004	2.561980e+000	7.399476e-001
9.866074732586805e-005	1.455192e-011	1.936979e-004	2.561980e+000	7.399556e-001
9.866177605723978e-005	0.000000e+000	1.936979e-004	2.561981e+000	7.399633e-001
9.866272401873087e-005	0.000000e+000	1.936979e-004	2.561982e+000	7.399704e-001
9.866373582004617e-005	-1.455192e-011	1.936978e-004	2.561982e+000	7.399780e-001
9.866428619256554e-005	1.455192e-011	1.936979e-004	2.561983e+000	7.399821e-001
9.866458967411274e-005	2.910383e-011	1.936979e-004	2.561983e+000	7.399844e-001
9.866486872858111e-005	2.910383e-011	1.936979e-004	2.561983e+000	7.399865e-001
9.866510282975128e-005	1.455192e-011	1.936979e-004	2.561983e+000	7.399883e-001
9.866533778031142e-005	1.455192e-011	1.936979e-004	2.561983e+000	7.399901e-001
9.866560009881007e-005	0.000000e+000	1.936979e-004	2.561984e+000	7.399920e-001
9.866586107422991e-005	-1.455192e-011	1.936979e-004	2.561984e+000	7.399939e-001
9.866613708788493e-005	-2.910383e-011	1.936979e-004	2.561984e+000	7.399960e-001
9.866647129843669e-005	-1.455192e-011	1.936979e-004	2.561984e+000	7.399985e-001
9.866677866648956e-005	-1.455192e-011	1.936979e-004	2.561984e+000	7.400008e-001
9.866717492307693e-005	-1.455192e-011	1.936979e-004	2.561985e+000	7.400038e-001
9.866755291958242e-005	-2.910383e-011	1.936979e-004	2.561985e+000	7.400066e-001
9.866801267649086e-005	-4.365575e-011	1.936979e-004	2.561985e+000	7.400101e-001
9.866848768706219e-005	-2.910383e-011	1.936978e-004	2.561985e+000	7.400137e-001
9.866903639533911e-005	0.000000e+000	1.936978e-004	2.561986e+000	7.400178e-001
9.866965164870337e-005	1.455192e-011	1.936978e-004	2.561986e+000	7.400224e-001
9.867038957046640e-005	1.455192e-011	1.936979e-004	2.561986e+000	7.400279e-001
9.867129350967851e-005	0.000000e+000	1.936979e-004	2.561987e+000	7.400347e-001
9.867211964636007e-005	0.000000e+000	1.936979e-004	2.561988e+000	7.400409e-001
9.867305345123153e-005	0.000000e+000	1.936978e-004	2.561988e+000	7.400479e-001
9.867389076277118e-005	0.000000e+000	1.936978e-004	2.561989e+000	7.400542e-001
9.867472849059661e-005	1.455192e-011	1.936979e-004	2.561989e+000	7.400604e-001
9.867559630120678e-005	0.000000e+000	1.936979e-004	2.561990e+000	7.400669e-001
9.867640630232027e-005	0.000000e+000	1.936979e-004	2.561990e+000	7.400730e-001
9.867732150656951e-005	-1.455192e-011	1.936979e-004	2.561991e+000	7.400799e-001
9.867816197448831e-005	0.000000e+000	1.936979e-004	2.561991e+000	7.400862e-001
9.867909869443588e-005	1.455192e-011	1.936979e-004	2.561992e+000	7.400932e-001
9.867999612378106e-005	-1.455192e-011	1.936978e-004	2.561993e+000	7.401000e-001
9.868102868941856e-005	0.000000e+000	1.936979e-004	2.561993e+000	7.401077e-001
9.868201704620527e-005	1.455192e-011	1.936979e-004	2.561994e+000	7.401151e-001
9.868314293537888e-005	0.000000e+000	1.936979e-004	2.561995e+000	7.401236e-001
9.868427979400550e-005	0.000000e+000	1.936979e-004	2.561995e+000	7.401321e-001
9.868555670827264e-005	0.000000e+000	1.936979e-004	2.561996e+000	7.401417e-001
9.868691801392899e-005	0.000000e+000	1.936979e-004	2.561997e+000	7.401519e-001
9.868848133955456e-005	0.000000e+000	1.936979e-004	2.561998e+000	7.401636e-001
9.869023634413360e-005	0.000000e+000	1.936979e-004	2.561999e+000	7.401768e-001
9.869235406917340e-005	0.000000e+000	1.936979e-004	2.562000e+000	7.401927e-001
9.869491255964859e-005	0.000000e+000	1.936979e-004	2.562002e+000	7.402118e-001
9.869824934678257e-005	0.000000e+000	1.936979e-004	2.562004e+000	7.402369e-001
9.870274718994119e-005	0.000000e+000	1.936979e-004	2.562007e+000	7.402706e-001
9.870936737638419e-005	0.000000e+000	1.936979e-004	2.562011e+000	7.403203e-001
9.871809557190776e-005	0.000000e+000	1.936979e-004	2.562016e+000	7.403857e-001
9.872765849114667e-005	0.000000e+000	1.936979e-004	2.562022e+000	7.404574e-001
9.873784120767619e-005	0.000000e+000	1.936979e-004	2.562029e+000	7.405338e-001
9.874879874355961e-005	0.000000e+000	1.936979e-004	2.562036e+000	7.406160e-001
9.876200666018524e-005	0.000000e+000	1.936979e-004	2.562044e+000	7.407150e-001
9.877730539497075e-005	0.000000e+000	1.936979e-004	2.562054e+000	7.408298e-001
9.879919316838109e-005	0.000000e+000	1.936979e-004	2.562068e+000	7.409940e-001
9.882994456341529e-005	0.000000e+000	1.936979e-004	2.562087e+000	7.412246e-001
9.888537204104818e-005	0.000000e+000	1.936979e-004	2.562122e+000	7.416403e-001
9.898917307665186e-005	0.000000e+000	1.936979e-004	2.562187e+000	7.424188e-001
9.919677514785922e-005	0.000000e+000	1.936979e-004	2.562317e+000	7.439758e-001
9.961197929027393e-005	0.000000e+000	1.936979e-004	2.562578e+000	7.470899e-001
1.004423875751034e-004	0.000000e+000	1.936979e-004	2.563099e+000	7.533179e-001
1.021032041447622e-004	0.000000e+000	1.936979e-004	2.564142e+000	7.657740e-001
1.054248372840799e-004	0.000000e+000	1.936979e-004	2.566228e+000	7.906863e-001
1.120681035627153e-004	0.000000e+000	1.936979e-004	2.570400e+000	8.405108e-001
1.253546361199862e-004	0.000000e+000	1.936979e-004	2.578742e+000	9.401598e-001
1.519277012345278e-004	0.000000e+000	1.936979e-004	2.595423e+000	1.139458e+000
2.050738314636111e-004	0.000000e+000	1.936979e-004	2.628762e+000	1.538054e+000
2.636675814636111e-004	0.000000e+000	1.936979e-004	2.665478e+000	1.977507e+000
3.222613314636111e-004	0.000000e+000	1.936976e-004	2.702137e+000	2.416960e+000
3.226046542175173e-004	0.000000e+000	1.936979e-004	2.702352e+000	2.419535e+000
3.317609073401628e-004	0.000000e+000	1.936979e-004	2.708074e+000	2.488207e+000
3.409763993013953e-004	0.000000e+000	1.936979e-004	2.713832e+000	2.557323e+000
3.594073832238603e-004	0.000000e+000	1.936979e-004	2.725343e+000	2.695555e+000
3.594107580378109e-004	0.000000e+000	1.936979e-004	2.725345e+000	2.695581e+000
3.594422563013503e-004	0.000000e+000	1.936979e-004	2.725364e+000	2.695817e+000
3.596942424096652e-004	0.000000e+000	1.936979e-004	2.725522e+000	2.697707e+000
3.599822265334537e-004	0.000000e+000	1.936979e-004	2.725702e+000	2.699867e+000
3.605581947810307e-004	0.000000e+000	1.936979e-004	2.726061e+000	2.704186e+000
3.617101312761848e-004	0.000000e+000	1.936979e-004	2.726780e+000	2.712826e+000
3.619981153999733e-004	0.000000e+000	1.936979e-004	2.726960e+000	2.714986e+000
3.625740836475503e-004	0.000000e+000	1.936979e-004	2.727320e+000	2.719306e+000
3.627786616551300e-004	8.612358e-012	1.936979e-004	2.727447e+000	2.720840e+000
3.629832396627097e-004	1.366098e-011	1.936979e-004	2.727575e+000	2.722374e+000
3.631878176702894e-004	1.514587e-011	1.936979e-004	2.727703e+000	2.723908e+000
3.633923956778690e-004	1.306703e-011	1.936979e-004	2.727831e+000	2.725443e+000
3.635969736854487e-004	7.424447e-012	1.936979e-004	2.727958e+000	2.726977e+000
3.638015516930284e-004	-1.781867e-012	1.936979e-004	2.728086e+000	2.728512e+000
3.640061297006081e-004	-1.455192e-011	1.936979e-004	2.728214e+000	2.730046e+000
3.640072546385916e-004	-1.455192e-011	1.936979e-004	2.728214e+000	2.730054e+000
3.640080682662742e-004	-1.455192e-011	1.936979e-004	2.728215e+000	2.730061e+000
3.640085724091608e-004	-2.910383e-011	1.936978e-004	2.728215e+000	2.730064e+000
3.640089064057581e-004	-1.455192e-011	1.936979e-004	2.728215e+000	2.730067e+000
3.640091286220894e-004	0.000000e+000	1.936979e-004	2.728215e+000	2.730068e+000
3.640092855069340e-004	1.455192e-011	1.936979e-004	2.728216e+000	2.730070e+000
3.640094290647386e-004	0.000000e+000	1.936979e-004	2.728216e+000	2.730071e+000
3.640095756376990e-004	0.000000e+000	1.936979e-004	2.728216e+000	2.730072e+000
3.640097434774023e-004	0.000000e+000	1.936979e-004	2.728216e+000	2.730073e+000
3.640099546556834e-004	1.455192e-011	1.936979e-004	2.728216e+000	2.730075e+000
3.640101471190841e-004	1.455192e-011	1.936979e-004	2.728216e+000	2.730076e+000
3.640101757129137e-004	4.365575e-011	1.936979e-004	2.728216e+000	2.730076e+000
3.640101828613711e-004	1.018634e-009	1.936989e-004	2.728216e+000	2.730076e+000
3.640101830847604e-004	-7.047493e-008	1.935550e-004	2.728216e+000	2.730076e+000
3.640101830856330e-004	-7.331446e-005	7.166946e-005	2.728216e+000	2.730076e+000
3.640101830856340e-004	-9.732634e-005	3.171956e-005	2.728216e+000	2.730076e+000
3.640101830856360e-004	-1.465158e-004	-5.011952e-005	2.728216e+000	2.730076e+000
3.640111830856360e-004	-3.659559e-005	1.328017e-004	2.728217e+000	2.730084e+000
3.640121830856361e-004	0.000000e+000	1.937006e-004	2.728217e+000	2.730091e+000
3.640131830856361e-004	0.000000e+000	1.937002e-004	2.728218e+000	2.730099e+000
3.640133080856361e-004	0.000000e+000	1.936988e-004	2.728218e+000	2.730100e+000
3.640135027730756e-004	1.455192e-011	1.936959e-004	2.728218e+000	2.730101e+000
3.640136534979729e-004	1.455192e-011	1.936959e-004	2.728218e+000	2.730102e+000
3.640137629873674e-004	1.455192e-011	1.936964e-004	2.728218e+000	2.730103e+000
3.640138872367507e-004	2.910383e-011	1.936970e-004	2.728219e+000	2.730104e+000
3.640139182990964e-004	2.910383e-011	1.936972e-004	2.728219e+000	2.730104e+000
3.640149182990965e-004	1.455192e-011	1.936997e-004	2.728219e+000	2.730112e+000
3.640159182990965e-004	0.000000e+000	1.936995e-004	2.728220e+000	2.730119e+000
3.640171676619491e-004	-1.455192e-011	1.936979e-004	2.728220e+000	2.730129e+000
3.640196663876542e-004	-1.076987e-007	1.935899e-004	2.728222e+000	2.730148e+000
3.640236231092285e-004	-1.075721e-006	1.926219e-004	2.728225e+000	2.730177e+000
3.640244136208656e-004	-3.219946e-006	1.904777e-004	2.728225e+000	2.730183e+000
3.640252614314184e-004	-1.205599e-005	1.816418e-004	2.728225e+000	2.730190e+000
3.640257204700041e-004	-2.614464e-005	1.675532e-004	2.728226e+000	2.730193e+000
3.640260132868303e-004	-4.644347e-005	1.472544e-004	2.728226e+000	2.730195e+000
3.640262229049733e-004	-7.279365e-005	1.209042e-004	2.728226e+000	2.730197e+000
3.640263952875742e-004	-1.074329e-004	8.626491e-005	2.728226e+000	2.730198e+000
3.640265507023082e-004	-1.540747e-004	3.962313e-005	2.728226e+000	2.730199e+000
3.640266977815579e-004	-2.179044e-004	-2.420658e-005	2.728226e+000	2.730200e+000
3.640268428991872e-004	-3.075575e-004	-1.138597e-004	2.728227e+000	2.730201e+000
3.640269869139037e-004	-4.369833e-004	-2.432855e-004	2.728227e+000	2.730202e+000
3.640271661995910e-004	-6.764374e-004	-4.827396e-004	2.728227e+000	2.730204e+000
3.640273537568882e-004	-1.063718e-003	-8.700197e-004	2.728227e+000	2.730205e+000
3.640275655452327e-004	-1.757860e-003	-1.564162e-003	2.728227e+000	2.730207e+000
3.640277819078862e-004	-2.906654e-003	-2.712957e-003	2.728227e+000	2.730208e+000
3.640280156921249e-004	-4.930245e-003	-4.736547e-003	2.728227e+000	2.730210e+000
3.640282561810166e-004	-8.327739e-003	-8.134041e-003	2.728227e+000	2.730212e+000
3.640285156162650e-004	-1.425260e-002	-1.405890e-002	2.728228e+000	2.730214e+000
3.640287926983142e-004	-2.429598e-002	-2.410229e-002	2.728228e+000	2.730216e+000
3.640291079755990e-004	-4.180100e-002	-4.160730e-002	2.728228e+000	2.730218e+000
3.640294917745573e-004	-7.136642e-002	-7.117272e-002	2.728228e+000	2.730221e+000
3.640298459120385e-004	-1.045546e-001	-1.043609e-001	2.728228e+000	2.730224e+000
3.640302674054376e-004	-1.451897e-001	-1.449960e-001	2.728229e+000	2.730227e+000
3.640307535284263e-004	-1.842940e-001	-1.841003e-001	2.728229e+000	2.730231e+000
3.640312342375033e-004	-2.089483e-001	-2.087546e-001	2.728229e+000	2.730234e+000
3.640317405796423e-004	-2.204455e-001	-2.202518e-001	2.728230e+000	2.730238e+000
3.640322034383215e-004	-2.232331e-001	-2.230394e-001	2.728230e+000	2.730242e+000
3.640326559610305e-004	-2.231173e-001	-2.229236e-001	2.728230e+000	2.730245e+000
3.640331330178675e-004	-2.219892e-001	-2.217955e-001	2.728230e+000	2.730248e+000
3.640335787513485e-004	-2.203832e-001	-2.201895e-001	2.728231e+000	2.730252e+000
3.640340399393155e-004	-2.183851e-001	-2.181914e-001	2.728231e+000	2.730255e+000
3.640344919164143e-004	-2.162615e-001	-2.160678e-001	2.728231e+000	2.730259e+000
3.640349688026312e-004	-2.139800e-001	-2.137863e-001	2.728232e+000	2.730262e+000
3.640354620341735e-004	-2.117200e-001	-2.115263e-001	2.728232e+000	2.730266e+000
3.640360062846858e-004	-2.095422e-001	-2.093485e-001	2.728232e+000	2.730270e+000
3.640366203414966e-004	-2.079418e-001	-2.077481e-001	2.728233e+000	2.730275e+000
3.640373987950923e-004	-2.086124e-001	-2.084187e-001	2.728233e+000	2.730280e+000
3.640381230626269e-004	-2.160825e-001	-2.158888e-001	2.728234e+000	2.730286e+000
3.640386324320550e-004	-2.358932e-001	-2.356995e-001	2.728234e+000	2.730290e+000
3.640391198308566e-004	-2.755221e-001	-2.753284e-001	2.728234e+000	2.730294e+000
3.640394868240836e-004	-3.043052e-001	-3.041115e-001	2.728235e+000	2.730296e+000
3.640396728105229e-004	-2.911083e-001	-2.909146e-001	2.728235e+000	2.730298e+000
3.640397697257591e-004	-2.600689e-001	-2.598752e-001	2.728235e+000	2.730298e+000
3.640397699139316e-004	-2.599656e-001	-2.597719e-001	2.728235e+000	2.730298e+000
3.640397702902764e-004	-2.597191e-001	-2.595254e-001	2.728235e+000	2.730298e+000
3.640397710429661e-004	-2.592246e-001	-2.590309e-001	2.728235e+000	2.730298e+000
3.640397712311386e-004	-2.591007e-001	-2.589070e-001	2.728235e+000	2.730298e+000
3.640397712370218e-004	-2.590724e-001	-2.588787e-001	2.728235e+000	2.730298e+000
3.640407712370218e-004	1.007666e+001	1.007685e+001	2.728235e+000	2.730306e+000
3.640417712370218e-004	4.873483e+001	4.873503e+001	2.728236e+000	2.730313e+000
3.640427712370219e-004	1.419703e+002	1.419705e+002	2.728236e+000	2.730321e+000
3.640437712370219e-004	2.640924e+002	2.640926e+002	2.728237e+000	2.730328e+000
3.640438962370219e-004	2.764130e+002	2.764132e+002	2.728237e+000	2.730329e+000
3.640441462370218e-004	2.922342e+002	2.922344e+002	2.728237e+000	2.730331e+000
3.640443213620830e-004	2.989807e+002	2.989809e+002	2.728237e+000	2.730332e+000
3.640445333410879e-004	3.028851e+002	3.028853e+002	2.728238e+000	2.730334e+000
3.640446986718046e-004	3.043529e+002	3.043531e+002	2.728238e+000	2.730335e+000
3.640448552474553e-004	3.050034e+002	3.050036e+002	2.728238e+000	2.730336e+000
3.640450368747920e-004	3.054185e+002	3.054187e+002	2.728238e+000	2.730338e+000
3.640452509902836e-004	3.057188e+002	3.057190e+002	2.728238e+000	2.730339e+000
3.640455293016426e-004	3.059875e+002	3.059877e+002	2.728238e+000	2.730341e+000
3.640458834868746e-004	3.062583e+002	3.062585e+002	2.728238e+000	2.730344e+000
3.640464048057844e-004	3.066143e+002	3.066145e+002	2.728239e+000	2.730348e+000
3.640471001256884e-004	3.070708e+002	3.070710e+002	2.728239e+000	2.730353e+000
3.640480716387951e-004	3.077003e+002	3.077005e+002	2.728240e+000	2.730361e+000
3.640491480700310e-004	3.083922e+002	3.083924e+002	2.728240e+000	2.730369e+000
3.640501880025751e-004	3.090326e+002	3.090328e+002	2.728241e+000	2.730376e+000
