time	V(A,B)	V(a)	V(ctrla)	V(tri)
0.000000000000000e+000	0.000000e+000	1.935869e-004	2.500000e+000	0.000000e+000
5.859375207251105e-010	0.000000e+000	1.900418e-004	2.500001e+000	4.394532e-006
8.139602550776235e-010	0.000000e+000	1.889956e-004	2.500001e+000	6.104702e-006
1.270005723782650e-009	0.000000e+000	1.878048e-004	2.500001e+000	9.525043e-006
2.182096661192702e-009	0.000000e+000	1.867606e-004	2.500002e+000	1.636572e-005
4.006278536012806e-009	1.455192e-011	1.862670e-004	2.500004e+000	3.004709e-005
5.959680982717675e-009	0.000000e+000	1.862521e-004	2.500006e+000	4.469761e-005
9.866485876127414e-009	0.000000e+000	1.863626e-004	2.500010e+000	7.399864e-005
1.768009566294689e-008	0.000000e+000	1.865532e-004	2.500018e+000	1.326007e-004
3.330731523658584e-008	0.000000e+000	1.869134e-004	2.500034e+000	2.498049e-004
5.705350366480710e-008	0.000000e+000	1.874128e-004	2.500058e+000	4.279013e-004
8.290925070208652e-008	0.000000e+000	1.878922e-004	2.500085e+000	6.218194e-004
1.243950179614586e-007	0.000000e+000	1.885292e-004	2.500127e+000	9.329626e-004
2.073665524802027e-007	0.000000e+000	1.894793e-004	2.500212e+000	1.555249e-003
3.733096215176909e-007	0.000000e+000	1.907570e-004	2.500381e+000	2.799822e-003
5.427240607589681e-007	0.000000e+000	1.915642e-004	2.500554e+000	4.070431e-003
7.504314330750285e-007	0.000000e+000	1.921402e-004	2.500766e+000	5.628236e-003
9.648331956362739e-007	0.000000e+000	1.924998e-004	2.500985e+000	7.236249e-003
1.245251598873120e-006	0.000000e+000	1.927837e-004	2.501271e+000	9.339387e-003
1.549064887649225e-006	0.000000e+000	1.929720e-004	2.501582e+000	1.161799e-002
1.925463216458336e-006	0.000000e+000	1.931122e-004	2.501966e+000	1.444097e-002
2.331263731972112e-006	0.000000e+000	1.932019e-004	2.502380e+000	1.748448e-002
2.868887265792868e-006	0.000000e+000	1.932661e-004	2.502929e+000	2.151665e-002
3.559422129327232e-006	0.000000e+000	1.933015e-004	2.503634e+000	2.669567e-002
4.511339971357488e-006	0.000000e+000	1.933130e-004	2.504606e+000	3.383505e-002
5.800320748590926e-006	0.000000e+000	1.933141e-004	2.505922e+000	4.350241e-002
8.251412287329883e-006	0.000000e+000	1.933146e-004	2.508425e+000	6.188559e-002
1.315359536480780e-005	0.000000e+000	1.933155e-004	2.513430e+000	9.865197e-002
2.164312895177266e-005	-1.455192e-011	1.933171e-004	2.522098e+000	1.623235e-001
3.529904923780610e-005	0.000000e+000	1.933198e-004	2.536040e+000	2.647429e-001
5.209437141555233e-005	0.000000e+000	1.933254e-004	2.553187e+000	3.907078e-001
5.217218113590085e-005	0.000000e+000	1.933246e-004	2.553266e+000	3.912914e-001
5.232780057659788e-005	0.000000e+000	1.933231e-004	2.553425e+000	3.924585e-001
5.263903945799195e-005	0.000000e+000	1.933231e-004	2.553743e+000	3.947928e-001
5.288091719971593e-005	0.000000e+000	1.933232e-004	2.553990e+000	3.966069e-001
5.313964470263794e-005	0.000000e+000	1.933232e-004	2.554254e+000	3.985473e-001
5.335649023994588e-005	0.000000e+000	1.933232e-004	2.554475e+000	4.001737e-001
5.358400755212773e-005	0.000000e+000	1.933233e-004	2.554708e+000	4.018801e-001
5.391234935856600e-005	0.000000e+000	1.933234e-004	2.555043e+000	4.043426e-001
5.437746383550645e-005	0.000000e+000	1.933234e-004	2.555518e+000	4.078310e-001
5.485941543438266e-005	0.000000e+000	1.933235e-004	2.556010e+000	4.114456e-001
5.529673605127974e-005	0.000000e+000	1.933236e-004	2.556456e+000	4.147255e-001
5.572799176880088e-005	0.000000e+000	1.933237e-004	2.556896e+000	4.179599e-001
5.616238937523349e-005	0.000000e+000	1.933238e-004	2.557340e+000	4.212179e-001
5.655646090192002e-005	0.000000e+000	1.933239e-004	2.557742e+000	4.241734e-001
5.726283644025034e-005	0.000000e+000	1.933240e-004	2.558463e+000	4.294713e-001
5.768455608040908e-005	0.000000e+000	1.933241e-004	2.558894e+000	4.326342e-001
5.813236626527887e-005	0.000000e+000	1.933242e-004	2.559351e+000	4.359927e-001
5.853824613448337e-005	0.000000e+000	1.933242e-004	2.559765e+000	4.390368e-001
5.901505893168096e-005	0.000000e+000	1.933243e-004	2.560252e+000	4.426129e-001
5.930615644862153e-005	0.000000e+000	1.933244e-004	2.560549e+000	4.447962e-001
5.955302272814010e-005	0.000000e+000	1.933244e-004	2.560801e+000	4.466477e-001
5.981244649522307e-005	0.000000e+000	1.933245e-004	2.561066e+000	4.485933e-001
6.004874796788576e-005	0.000000e+000	1.933245e-004	2.561307e+000	4.503656e-001
6.026643870569756e-005	0.000000e+000	1.933246e-004	2.561529e+000	4.519983e-001
6.047396313469535e-005	0.000000e+000	1.933246e-004	2.561741e+000	4.535547e-001
6.066519295543837e-005	0.000000e+000	1.933247e-004	2.561936e+000	4.549890e-001
6.084807080540793e-005	0.000000e+000	1.933247e-004	2.562123e+000	4.563605e-001
6.102165614357840e-005	0.000000e+000	1.933247e-004	2.562300e+000	4.576624e-001
6.118846844751817e-005	0.000000e+000	1.933248e-004	2.562471e+000	4.589135e-001
6.135056669615697e-005	0.000000e+000	1.933248e-004	2.562636e+000	4.601293e-001
6.150877530763525e-005	0.000000e+000	1.933248e-004	2.562798e+000	4.613158e-001
6.166527574831742e-005	0.000000e+000	1.933248e-004	2.562957e+000	4.624896e-001
6.182108788026852e-005	0.000000e+000	1.933249e-004	2.563117e+000	4.636582e-001
6.197794763437862e-005	0.000000e+000	1.933249e-004	2.563277e+000	4.648346e-001
6.213724428415445e-005	0.000000e+000	1.933249e-004	2.563439e+000	4.660293e-001
6.230061224942899e-005	0.000000e+000	1.933250e-004	2.563606e+000	4.672546e-001
6.246966679904282e-005	0.000000e+000	1.933250e-004	2.563779e+000	4.685225e-001
6.264626258123322e-005	0.000000e+000	1.933250e-004	2.563959e+000	4.698470e-001
6.283226162333328e-005	0.000000e+000	1.933251e-004	2.564149e+000	4.712420e-001
6.302991106231557e-005	0.000000e+000	1.933251e-004	2.564350e+000	4.727243e-001
6.324147035245017e-005	0.000000e+000	1.933251e-004	2.564566e+000	4.743110e-001
6.346971480117788e-005	0.000000e+000	1.933252e-004	2.564799e+000	4.760229e-001
6.372959881905913e-005	0.000000e+000	1.933252e-004	2.565065e+000	4.779720e-001
6.403406813753911e-005	0.000000e+000	1.933253e-004	2.565376e+000	4.802555e-001
6.440784945637581e-005	0.000000e+000	1.933254e-004	2.565757e+000	4.830589e-001
6.489395587206141e-005	0.000000e+000	1.933255e-004	2.566253e+000	4.867047e-001
6.556659941783761e-005	0.000000e+000	1.933256e-004	2.566940e+000	4.917495e-001
6.657490569826300e-005	0.000000e+000	1.933258e-004	2.567969e+000	4.993118e-001
6.767285933095471e-005	0.000000e+000	1.933260e-004	2.569090e+000	5.075464e-001
6.908697962523074e-005	0.000000e+000	1.933263e-004	2.570534e+000	5.181524e-001
7.046018798381673e-005	0.000000e+000	1.933265e-004	2.571935e+000	5.284514e-001
7.241649161236817e-005	0.000000e+000	1.933269e-004	2.573932e+000	5.431237e-001
7.487574880442126e-005	0.000000e+000	1.933274e-004	2.576442e+000	5.615681e-001
7.939122770175755e-005	0.000000e+000	1.933282e-004	2.581051e+000	5.954342e-001
8.704770119525278e-005	0.000000e+000	1.933297e-004	2.588866e+000	6.528578e-001
1.023606481822432e-004	0.000000e+000	1.933327e-004	2.604494e+000	7.677048e-001
2.501740421562241e-004	0.000000e+000	1.933611e-004	2.755169e+000	1.876305e+000
3.087677921562241e-004	0.000000e+000	1.933724e-004	2.814763e+000	2.315758e+000
3.673615421562241e-004	0.000000e+000	1.933837e-004	2.874250e+000	2.755212e+000
3.677048649101303e-004	0.000000e+000	1.933838e-004	2.874599e+000	2.757787e+000
3.681045575635029e-004	0.000000e+000	1.933839e-004	2.875004e+000	2.760784e+000
3.693411557363925e-004	0.000000e+000	1.933841e-004	2.876258e+000	2.770059e+000
3.709899533002453e-004	0.000000e+000	1.933844e-004	2.877930e+000	2.782425e+000
3.742875484279508e-004	0.000000e+000	1.933851e-004	2.881274e+000	2.807157e+000
3.808827386833618e-004	0.000000e+000	1.933864e-004	2.887961e+000	2.856621e+000
3.809600260691674e-004	0.000000e+000	1.933864e-004	2.888039e+000	2.857200e+000
3.812691756123898e-004	0.000000e+000	1.933864e-004	2.888352e+000	2.859519e+000
3.816813750033530e-004	0.000000e+000	1.933865e-004	2.888770e+000	2.862610e+000
3.825057737852793e-004	0.000000e+000	1.933867e-004	2.889606e+000	2.868793e+000
3.842060962730025e-004	0.000000e+000	1.933870e-004	2.891329e+000	2.881546e+000
3.845152458162249e-004	0.000000e+000	1.933871e-004	2.891643e+000	2.883864e+000
3.849274452071881e-004	0.000000e+000	1.933871e-004	2.892061e+000	2.886956e+000
3.859953797620956e-004	0.000000e+000	1.933874e-004	2.893143e+000	2.894965e+000
3.859969899159905e-004	-2.287008e-006	1.962995e-004	2.893145e+000	2.894977e+000
3.859979899159906e-004	-1.143504e-006	1.948459e-004	2.893146e+000	2.894985e+000
3.859989899159906e-004	0.000000e+000	1.933902e-004	2.893147e+000	2.894992e+000
3.859999899159906e-004	0.000000e+000	1.933898e-004	2.893147e+000	2.895000e+000
3.860009899159906e-004	0.000000e+000	1.933896e-004	2.893149e+000	2.895007e+000
3.860019899159906e-004	0.000000e+000	1.933896e-004	2.893150e+000	2.895015e+000
3.860021149159906e-004	-1.455192e-011	1.933885e-004	2.893150e+000	2.895016e+000
3.860023649159906e-004	-1.455192e-011	1.933852e-004	2.893150e+000	2.895018e+000
3.860024788695981e-004	0.000000e+000	1.933851e-004	2.893150e+000	2.895019e+000
3.860025934552409e-004	5.820766e-011	1.933858e-004	2.893150e+000	2.895020e+000
3.860026826658967e-004	4.365575e-011	1.933865e-004	2.893150e+000	2.895020e+000
3.860026842389745e-004	1.455192e-011	1.933864e-004	2.893150e+000	2.895020e+000
3.860026873866663e-004	3.584137e-008	1.934499e-004	2.893150e+000	2.895020e+000
3.860028123866663e-004	1.792796e-008	1.934224e-004	2.893150e+000	2.895021e+000
3.860029373866663e-004	2.910383e-011	1.933912e-004	2.893151e+000	2.895022e+000
3.860030623866663e-004	2.910383e-011	1.933888e-004	2.893151e+000	2.895023e+000
3.860032245871725e-004	2.910383e-011	1.933859e-004	2.893151e+000	2.895024e+000
3.860034227625791e-004	2.910383e-011	1.933857e-004	2.893151e+000	2.895026e+000
3.860037080352179e-004	4.365575e-011	1.933865e-004	2.893151e+000	2.895028e+000
3.860040266423788e-004	2.910383e-011	1.933867e-004	2.893152e+000	2.895030e+000
3.860046638567005e-004	1.455192e-011	1.933871e-004	2.893152e+000	2.895035e+000
3.860055886473720e-004	0.000000e+000	1.933873e-004	2.893153e+000	2.895042e+000
3.860073543915673e-004	-2.335582e-008	1.933640e-004	2.893155e+000	2.895055e+000
3.860099914549213e-004	-3.620662e-007	1.930253e-004	2.893158e+000	2.895075e+000
3.860111378542527e-004	-1.498527e-006	1.918888e-004	2.893159e+000	2.895083e+000
3.860118486942330e-004	-4.385205e-006	1.890021e-004	2.893160e+000	2.895089e+000
3.860122875231718e-004	-9.940530e-006	1.834468e-004	2.893160e+000	2.895092e+000
3.860126725788532e-004	-2.111094e-005	1.722764e-004	2.893160e+000	2.895095e+000
3.860129199332219e-004	-3.548610e-005	1.579012e-004	2.893161e+000	2.895097e+000
3.860131503186319e-004	-5.903562e-005	1.343517e-004	2.893161e+000	2.895099e+000
3.860133341110412e-004	-8.915951e-005	1.042278e-004	2.893161e+000	2.895100e+000
3.860134950675452e-004	-1.292760e-004	6.411129e-005	2.893161e+000	2.895101e+000
3.860136452708097e-004	-1.843280e-004	9.059254e-006	2.893161e+000	2.895102e+000
3.860137996960916e-004	-2.657097e-004	-7.232243e-005	2.893162e+000	2.895103e+000
3.860139444087013e-004	-3.764393e-004	-1.830520e-004	2.893162e+000	2.895105e+000
3.860141121025325e-004	-5.664377e-004	-3.730504e-004	2.893162e+000	2.895106e+000
3.860142961403356e-004	-8.847124e-004	-6.913251e-004	2.893162e+000	2.895107e+000
3.860144996718563e-004	-1.438573e-003	-1.245186e-003	2.893162e+000	2.895109e+000
3.860147135891693e-004	-2.375692e-003	-2.182305e-003	2.893162e+000	2.895110e+000
3.860149409691894e-004	-3.997219e-003	-3.803832e-003	2.893163e+000	2.895112e+000
3.860151778293653e-004	-6.756605e-003	-6.563218e-003	2.893163e+000	2.895114e+000
3.860154292620941e-004	-1.151580e-002	-1.132241e-002	2.893163e+000	2.895116e+000
3.860156974028291e-004	-1.964775e-002	-1.945436e-002	2.893163e+000	2.895118e+000
3.860159943567420e-004	-3.368556e-002	-3.349217e-002	2.893164e+000	2.895120e+000
3.860163413061843e-004	-5.747432e-002	-5.728093e-002	2.893164e+000	2.895123e+000
3.860167091169097e-004	-9.012209e-002	-8.992870e-002	2.893165e+000	2.895125e+000
3.860170856772758e-004	-1.273311e-001	-1.271378e-001	2.893165e+000	2.895128e+000
3.860175554938151e-004	-1.704327e-001	-1.702393e-001	2.893165e+000	2.895132e+000
3.860180134616757e-004	-2.008453e-001	-2.006519e-001	2.893166e+000	2.895135e+000
3.860185649828677e-004	-2.200433e-001	-2.198499e-001	2.893166e+000	2.895139e+000
3.860190380180834e-004	-2.256670e-001	-2.254736e-001	2.893167e+000	2.895143e+000
3.860195201379008e-004	-2.262457e-001	-2.260524e-001	2.893167e+000	2.895146e+000
3.860200268581511e-004	-2.252122e-001	-2.250188e-001	2.893168e+000	2.895150e+000
3.860205730179097e-004	-2.232277e-001	-2.230343e-001	2.893168e+000	2.895154e+000
3.860210995978104e-004	-2.208289e-001	-2.206355e-001	2.893169e+000	2.895158e+000
3.860215884204905e-004	-2.183686e-001	-2.181752e-001	2.893169e+000	2.895162e+000
3.860220491896718e-004	-2.159773e-001	-2.157839e-001	2.893170e+000	2.895165e+000
3.860225363767498e-004	-2.134927e-001	-2.132993e-001	2.893170e+000	2.895169e+000
3.860229826439229e-004	-2.113679e-001	-2.111745e-001	2.893171e+000	2.895172e+000
3.860234439693647e-004	-2.094648e-001	-2.092715e-001	2.893171e+000	2.895176e+000
3.860238890848474e-004	-2.081205e-001	-2.079271e-001	2.893172e+000	2.895179e+000
3.860243565718684e-004	-2.076338e-001	-2.074404e-001	2.893172e+000	2.895183e+000
3.860248321910616e-004	-2.091350e-001	-2.089417e-001	2.893173e+000	2.895186e+000
3.860253495339188e-004	-2.174226e-001	-2.172292e-001	2.893173e+000	2.895190e+000
3.860259147580807e-004	-2.445535e-001	-2.443601e-001	2.893174e+000	2.895194e+000
3.860264979299802e-004	-2.940070e-001	-2.938136e-001	2.893174e+000	2.895199e+000
3.860270749752419e-004	-3.446910e-001	-3.444977e-001	2.893175e+000	2.895203e+000
3.860275139131109e-004	-3.674803e-001	-3.672870e-001	2.893175e+000	2.895206e+000
3.860279769941387e-004	-3.757569e-001	-3.755635e-001	2.893176e+000	2.895210e+000
3.860284724534848e-004	-3.776818e-001	-3.774884e-001	2.893177e+000	2.895214e+000
3.860290762329471e-004	-3.611378e-001	-3.609444e-001	2.893177e+000	2.895218e+000
3.860293285529206e-004	-3.103992e-001	-3.102058e-001	2.893177e+000	2.895220e+000
3.860294642170560e-004	-2.393764e-001	-2.391830e-001	2.893178e+000	2.895221e+000
3.860294770259873e-004	-2.281528e-001	-2.279594e-001	2.893178e+000	2.895221e+000
3.860294802282201e-004	-2.247542e-001	-2.245608e-001	2.893178e+000	2.895221e+000
3.860294810287783e-004	-2.238951e-001	-2.237017e-001	2.893178e+000	2.895221e+000
3.860294826298947e-004	-2.221692e-001	-2.219758e-001	2.893178e+000	2.895221e+000
3.860294830301738e-004	-2.217362e-001	-2.215428e-001	2.893178e+000	2.895221e+000
3.860294831306345e-004	-2.216254e-001	-2.214322e-001	2.893178e+000	2.895221e+000
3.860304831306345e-004	2.551722e+001	2.551741e+001	2.893178e+000	2.895229e+000
3.860314831306345e-004	9.799874e+001	9.799893e+001	2.893179e+000	2.895236e+000
3.860324831306345e-004	2.022621e+002	2.022623e+002	2.893181e+000	2.895244e+000
3.860334831306346e-004	2.909955e+002	2.909957e+002	2.893182e+000	2.895251e+000
3.860336081306345e-004	2.972050e+002	2.972052e+002	2.893182e+000	2.895252e+000
3.860338581306345e-004	3.026776e+002	3.026778e+002	2.893182e+000	2.895254e+000
3.860339910597258e-004	3.042177e+002	3.042179e+002	2.893182e+000	2.895255e+000
3.860340980940036e-004	3.047785e+002	3.047787e+002	2.893182e+000	2.895256e+000
3.860341806804238e-004	3.050647e+002	3.050649e+002	2.893182e+000	2.895256e+000
3.860342613320157e-004	3.052613e+002	3.052614e+002	2.893182e+000	2.895257e+000
3.860344226351995e-004	3.055384e+002	3.055386e+002	2.893183e+000	2.895258e+000
3.860346729444851e-004	3.058394e+002	3.058396e+002	2.893183e+000	2.895260e+000
3.860349927023624e-004	3.061190e+002	3.061192e+002	2.893183e+000	2.895262e+000
3.860354051984745e-004	3.064161e+002	3.064163e+002	2.893183e+000	2.895266e+000
3.860360032106600e-004	3.068146e+002	3.068148e+002	2.893184e+000	2.895270e+000
3.860368956190532e-004	3.073957e+002	3.073959e+002	2.893185e+000	2.895277e+000
3.860378840903548e-004	3.080336e+002	3.080338e+002	2.893186e+000	2.895284e+000
3.860389669189073e-004	3.087258e+002	3.087260e+002	2.893187e+000	2.895292e+000
3.860399587003538e-004	3.093359e+002	3.093361e+002	2.893188e+000	2.895300e+000
3.860404515624857e-004	3.095917e+002	3.095919e+002	2.893188e+000	2.895303e+000
3.860408018178871e-004	3.097132e+002	3.097134e+002	2.893189e+000	2.895306e+000
3.860411875993739e-004	3.097898e+002	3.097900e+002	2.893189e+000	2.895309e+000
3.860414275762714e-004	3.098170e+002	3.098172e+002	2.893190e+000	2.895311e+000
3.860416950763545e-004	3.098350e+002	3.098352e+002	2.893190e+000	2.895313e+000
3.860419800719600e-004	3.098480e+002	3.098482e+002	2.893190e+000	2.895315e+000
3.860422861525327e-004	3.098576e+002	3.098578e+002	2.893190e+000	2.895317e+000
3.860426420989825e-004	3.098655e+002	3.098657e+002	2.893191e+000	2.895320e+000
3.860430257375082e-004	3.098718e+002	3.098720e+002	2.893191e+000	2.895323e+000
3.860435587796650e-004	3.098785e+002	3.098787e+002	2.893192e+000	2.895327e+000
3.860440618932352e-004	3.098836e+002	3.098838e+002	2.893192e+000	2.895330e+000
3.860447803614179e-004	3.098894e+002	3.098896e+002	2.893193e+000	2.895336e+000
3.860455044921317e-004	3.098943e+002	3.098945e+002	2.893194e+000	2.895341e+000
3.860465407530586e-004	3.099004e+002	3.099006e+002	2.893195e+000	2.895349e+000
3.860474805000653e-004	3.099054e+002	3.099055e+002	2.893196e+000	2.895356e+000
3.860483548222833e-004	3.099095e+002	3.099097e+002	2.893197e+000	2.895363e+000
3.860493264811327e-004	3.099138e+002	3.099140e+002	2.893198e+000	2.895370e+000
3.860501855793083e-004	3.099174e+002	3.099176e+002	2.893198e+000	2.895376e+000
3.860511097065527e-004	3.099211e+002	3.099213e+002	2.893199e+000	2.895383e+000
3.860519700301396e-004	3.099244e+002	3.099246e+002	2.893200e+000	2.895390e+000
3.860527947885656e-004	3.099274e+002	3.099276e+002	2.893201e+000	2.895396e+000
3.860536895207194e-004	3.099305e+002	3.099307e+002	2.893202e+000	2.895403e+000
3.860545195123473e-004	3.099333e+002	3.099335e+002	2.893203e+000	2.895409e+000
3.860554648725683e-004	3.099363e+002	3.099365e+002	2.893204e+000	2.895416e+000
3.860563474343865e-004	3.099390e+002	3.099392e+002	2.893205e+000	2.895423e+000
3.860574473530403e-004	3.099423e+002	3.099425e+002	2.893206e+000	2.895431e+000
3.860584513209483e-004	3.099451e+002	3.099453e+002	2.893207e+000	2.895438e+000
3.860596920269227e-004	3.099485e+002	3.099487e+002	2.893208e+000	2.895448e+000
3.860609169850646e-004	3.099516e+002	3.099518e+002	2.893209e+000	2.895457e+000
3.860623976643042e-004	3.099551e+002	3.099553e+002	2.893211e+000	2.895468e+000
3.860639854983012e-004	3.099586e+002	3.099588e+002	2.893212e+000	2.895480e+000
3.860659591105839e-004	3.099626e+002	3.099628e+002	2.893214e+000	2.895495e+000
3.860682557487156e-004	3.099667e+002	3.099669e+002	2.893217e+000	2.895512e+000
3.860713165338017e-004	3.099715e+002	3.099717e+002	2.893220e+000	2.895535e+000
3.860753025498865e-004	3.099767e+002	3.099769e+002	2.893224e+000	2.895565e+000
3.860812277408559e-004	3.099825e+002	3.099827e+002	2.893230e+000	2.895609e+000
3.860903594427359e-004	3.099889e+002	3.099890e+002	2.893239e+000	2.895678e+000
3.860991870591983e-004	3.099927e+002	3.099929e+002	2.893248e+000	2.895744e+000
3.861093603056257e-004	3.099954e+002	3.099955e+002	2.893258e+000	2.895820e+000
3.861191906475647e-004	3.099968e+002	3.099969e+002	2.893268e+000	2.895894e+000
3.861319706207492e-004	3.099977e+002	3.099979e+002	2.893281e+000	2.895990e+000
3.861450968458545e-004	3.099981e+002	3.099983e+002	2.893295e+000	2.896088e+000
3.861640232459757e-004	3.099982e+002	3.099984e+002	2.893314e+000	2.896230e+000
3.861870895949991e-004	3.099981e+002	3.099983e+002	2.893337e+000	2.896403e+000
3.862278266226826e-004	3.099977e+002	3.099979e+002	2.893378e+000	2.896709e+000
3.862908653554210e-004	3.099971e+002	3.099973e+002	2.893442e+000	2.897182e+000
3.864169428208977e-004	3.099958e+002	3.099960e+002	2.893570e+000	2.898127e+000
3.866690977518511e-004	3.099931e+002	3.099933e+002	2.893826e+000	2.900018e+000
3.871734076137580e-004	3.099878e+002	3.099880e+002	2.894337e+000	2.903800e+000
3.881820273375717e-004	3.099773e+002	3.099775e+002	2.895359e+000	2.911365e+000
3.901992667851990e-004	3.099562e+002	3.099564e+002	2.897403e+000	2.926495e+000
3.942337456804538e-004	3.099143e+002	3.099145e+002	2.901491e+000	2.956753e+000
4.023027034709633e-004	3.098310e+002	3.098311e+002	2.909665e+000	3.017270e+000
4.184406190519823e-004	3.096669e+002	3.096671e+002	2.926006e+000	3.138305e+000
4.507164502140204e-004	3.093484e+002	3.093486e+002	2.958653e+000	3.380373e+000
5.093102002140203e-004	3.087851e+002	3.087853e+002	3.017799e+000	3.819827e+000
5.094246411319890e-004	3.087843e+002	3.087845e+002	3.017914e+000	3.820685e+000
5.096535229679266e-004	3.087826e+002	3.087828e+002	3.018145e+000	3.822402e+000
5.103880956375975e-004	3.087758e+002	3.087760e+002	3.018885e+000	3.827911e+000
5.111226683072685e-004	3.087691e+002	3.087693e+002	3.019625e+000	3.833420e+000
5.118572409769395e-004	3.087623e+002	3.087625e+002	3.020366e+000	3.838929e+000
5.125918136466104e-004	3.087556e+002	3.087557e+002	3.021106e+000	3.844439e+000
5.133263863162814e-004	3.087488e+002	3.087490e+002	3.021846e+000	3.849948e+000
5.140609589859524e-004	3.087421e+002	3.087422e+002	3.022587e+000	3.855457e+000
5.147955316556234e-004	3.087353e+002	3.087355e+002	3.023327e+000	3.860966e+000
5.199966136531950e-004	3.086877e+002	3.086879e+002	3.028567e+000	3.899975e+000
5.212968841525879e-004	3.086758e+002	3.086760e+002	3.029877e+000	3.909727e+000
5.238974251513737e-004	3.086522e+002	3.086523e+002	3.032497e+000	3.929231e+000
5.290985071489453e-004	3.086050e+002	3.086052e+002	3.037735e+000	3.968239e+000
5.303987776483383e-004	3.085932e+002	3.085934e+002	3.039044e+000	3.977991e+000
5.329993186471240e-004	3.085698e+002	3.085699e+002	3.041662e+000	3.997495e+000
5.382004006446957e-004	3.085230e+002	3.085232e+002	3.046898e+000	4.036503e+000
5.414309509111697e-004	3.084941e+002	3.084943e+002	3.050149e+000	4.060732e+000
5.414315434976515e-004	3.084941e+002	3.084943e+002	3.050149e+000	4.060737e+000
5.414327286706153e-004	3.084941e+002	3.084943e+002	3.050150e+000	4.060745e+000
5.414333236093798e-004	3.084941e+002	3.084943e+002	3.050151e+000	4.060750e+000
5.414337266674537e-004	3.084941e+002	3.084943e+002	3.050152e+000	4.060753e+000
5.414339762213003e-004	3.084941e+002	3.084943e+002	3.050152e+000	4.060755e+000
5.414342925699766e-004	3.084941e+002	3.084943e+002	3.050152e+000	4.060757e+000
5.414345899792317e-004	3.084941e+002	3.084943e+002	3.050152e+000	4.060760e+000
5.414348611886092e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060761e+000
5.414350127340510e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060762e+000
5.414351390632368e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060763e+000
5.414352997767839e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060765e+000
5.414353974313433e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060765e+000
5.414355250789880e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060766e+000
5.414357386467454e-004	3.084941e+002	3.084943e+002	3.050153e+000	4.060768e+000
5.414361657822601e-004	3.084941e+002	3.084943e+002	3.050154e+000	4.060771e+000
5.414370200532895e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060778e+000
5.414371698808105e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060779e+000
5.414374695358522e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060781e+000
5.414376266903159e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060782e+000
5.414376268865320e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060782e+000
5.414376272789641e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060782e+000
5.414376273801381e-004	3.084940e+002	3.084942e+002	3.050155e+000	4.060782e+000
5.414386273801381e-004	3.084940e+002	3.084942e+002	3.050156e+000	4.060790e+000
5.414387523801381e-004	3.084940e+002	3.084942e+002	3.050157e+000	4.060791e+000
5.414389970892320e-004	3.084940e+002	3.084942e+002	3.050157e+000	4.060792e+000
5.414392842146201e-004	3.084940e+002	3.084942e+002	3.050157e+000	4.060795e+000
5.414395267382315e-004	3.084940e+002	3.084942e+002	3.050157e+000	4.060796e+000
5.414398059905179e-004	3.084940e+002	3.084942e+002	3.050158e+000	4.060799e+000
5.414403644950908e-004	3.084940e+002	3.084942e+002	3.050158e+000	4.060803e+000
5.414414815042366e-004	3.084940e+002	3.084942e+002	3.050159e+000	4.060811e+000
5.414437155225281e-004	3.084940e+002	3.084942e+002	3.050162e+000	4.060828e+000
5.414476267538340e-004	3.084939e+002	3.084941e+002	3.050165e+000	4.060857e+000
5.414485219850211e-004	3.084940e+002	3.084941e+002	3.050166e+000	4.060864e+000
5.414491851056284e-004	3.084940e+002	3.084941e+002	3.050167e+000	4.060869e+000
5.414495688275714e-004	3.084940e+002	3.084941e+002	3.050167e+000	4.060872e+000
5.414498654100775e-004	3.084940e+002	3.084941e+002	3.050168e+000	4.060874e+000
5.414500895334204e-004	3.084940e+002	3.084941e+002	3.050168e+000	4.060876e+000
5.414502761788109e-004	3.084940e+002	3.084941e+002	3.050168e+000	4.060877e+000
5.414504399311745e-004	3.084941e+002	3.084941e+002	3.050168e+000	4.060878e+000
5.414505924488774e-004	3.084941e+002	3.084941e+002	3.050169e+000	4.060879e+000
5.414507385387653e-004	3.084941e+002	3.084941e+002	3.050169e+000	4.060881e+000
5.414508832556822e-004	3.084942e+002	3.084941e+002	3.050169e+000	4.060882e+000
5.414510306615733e-004	3.084944e+002	3.084941e+002	3.050169e+000	4.060883e+000
5.414512123317707e-004	3.084946e+002	3.084941e+002	3.050169e+000	4.060884e+000
5.414514025549596e-004	3.084951e+002	3.084941e+002	3.050169e+000	4.060885e+000
5.414516157717877e-004	3.084958e+002	3.084941e+002	3.050169e+000	4.060887e+000
5.414518339279421e-004	3.084970e+002	3.084941e+002	3.050170e+000	4.060889e+000
