time	V(A,B)
2.54045e-02	-4.64660e+01
2.54045e-02	-1.50143e+02
2.54045e-02	-2.69218e+02
2.54045e-02	-2.79455e+02
2.54045e-02	-2.90360e+02
2.54045e-02	-2.95252e+02
2.54045e-02	-2.96954e+02
2.54045e-02	-2.97866e+02
2.54045e-02	-2.98571e+02
2.54045e-02	-3.02053e+02
2.54045e-02	-3.02753e+02
2.54045e-02	-3.03141e+02
2.54045e-02	-3.03370e+02
2.58749e-02	-3.02065e+02
2.58749e-02	-3.02375e+02
2.58749e-02	-3.02320e+02
2.58749e-02	-3.02620e+02
2.61300e-02	-3.02025e+02
2.61300e-02	-3.01691e+02
2.61300e-02	-3.01114e+02
2.61300e-02	-2.99453e+02
2.61300e-02	-2.99431e+02
2.61300e-02	-2.99831e+02
2.61300e-02	-3.00991e+02
2.61300e-02	-3.01330e+02
2.61301e-02	-3.01513e+02
2.69365e-02	-3.00572e+02
2.72081e-02	-3.00411e+02
2.72081e-02	-3.00742e+02
2.72081e-02	-3.00633e+02
2.72081e-02	-3.01005e+02
2.74634e-02	-3.00734e+02
2.74634e-02	-3.00400e+02
2.74634e-02	-2.99897e+02
2.74634e-02	-2.98336e+02
2.74634e-02	-2.97928e+02
2.74634e-02	-2.98169e+02
2.74634e-02	-2.99476e+02
2.74634e-02	-2.99880e+02
2.74634e-02	-3.00131e+02
2.74636e-02	-3.00263e+02
2.85242e-02	-3.00039e+02
2.85242e-02	-3.00329e+02
2.85242e-02	-3.00316e+02
2.85242e-02	-3.00605e+02
2.85246e-02	-3.00459e+02
2.85329e-02	-3.00466e+02
2.85329e-02	-2.68742e+02
2.85329e-02	-1.92467e+02
2.85329e-02	-9.38411e+01
2.85329e-02	-8.70206e+00
2.85329e-02	1.40530e+00
2.85329e-02	5.87195e+00
2.85329e-02	7.03003e+00
2.85329e-02	9.04184e+00
2.85329e-02	9.71960e+00
2.85329e-02	9.91913e+00
2.88467e-02	7.26749e+00
2.88467e-02	7.30896e+00
2.88467e-02	5.46530e+00
2.88467e-02	-1.32294e+00
2.88467e-02	-1.16889e+01
2.88467e-02	-2.11247e+01
2.88467e-02	-2.81319e+01
2.88467e-02	-3.12853e+01
2.88467e-02	-3.42214e+01
2.88467e-02	-3.64990e+01
2.88467e-02	-4.07773e+01
2.88467e-02	-1.41985e+02
2.88467e-02	-2.63104e+02
2.88467e-02	-2.76158e+02
2.88467e-02	-2.78483e+02
2.88467e-02	-2.93158e+02
2.88467e-02	-3.00585e+02
2.88467e-02	-3.00737e+02
2.97068e-02	-3.00619e+02
2.97068e-02	-2.99193e+02
2.97068e-02	-2.90976e+02
2.97068e-02	-2.47434e+02
2.97068e-02	-1.49101e+02
2.97068e-02	-2.73127e+01
2.97068e-02	-2.56527e+01
2.97068e-02	-2.28945e+01
2.97068e-02	-1.80659e+01
2.97068e-02	-1.08160e+01
2.97068e-02	-1.98315e+00
2.97068e-02	2.12991e+00
2.97068e-02	3.37555e+00
2.97068e-02	4.00586e+00
2.97068e-02	4.55878e+00
2.97068e-02	7.72757e+00
2.97068e-02	8.55667e+00
2.97068e-02	8.80887e+00
2.97071e-02	8.93607e+00
3.00007e-02	6.59940e+00
3.03751e-02	4.48328e+00
3.03860e-02	4.44940e+00
3.03860e-02	4.33838e+00
3.03860e-02	1.73578e+00
3.03860e-02	-6.07352e+00
3.03860e-02	-1.66095e+01
3.03860e-02	-2.54962e+01
3.03860e-02	-3.20714e+01
3.03860e-02	-3.59299e+01
3.03860e-02	-3.95201e+01
3.03860e-02	-6.51078e+01
3.03860e-02	-1.46259e+02
3.03860e-02	-2.71971e+02
3.03860e-02	-2.92413e+02
3.03860e-02	-3.00679e+02
3.03862e-02	-3.00807e+02
3.06566e-02	-3.00803e+02
3.06566e-02	-3.00906e+02
3.06566e-02	-3.00590e+02
3.06566e-02	-2.99092e+02
3.06566e-02	-2.94923e+02
3.06566e-02	-2.89586e+02
3.06566e-02	-2.83336e+02
3.06566e-02	-2.77531e+02
3.06566e-02	-2.70485e+02
3.06566e-02	-2.63749e+02
3.06566e-02	-2.60575e+02
3.06566e-02	-2.58089e+02
3.06566e-02	-2.53546e+02
3.06566e-02	-2.50988e+02
3.06566e-02	-2.45454e+02
3.06566e-02	-2.35106e+02
3.06566e-02	-2.15073e+02
3.06566e-02	-1.83643e+02
3.06566e-02	-1.51320e+02
3.06566e-02	-1.06380e+02
3.06566e-02	-4.48269e+01
3.06566e-02	-3.58089e+01
3.06566e-02	-2.23364e+01
3.06566e-02	-1.27585e+01
3.06566e-02	-5.31395e+00
3.06566e-02	-2.81941e+00
3.06566e-02	-8.23943e-01
3.06566e-02	-7.00699e-02
3.06566e-02	1.62437e-01
3.06794e-02	2.10935e-01
3.06794e-02	-3.26343e-01
3.06794e-02	-1.32327e+00
3.06794e-02	-2.17934e+01
3.06794e-02	-9.95011e+01
3.06794e-02	-2.29633e+02
3.06794e-02	-2.45007e+02
3.06794e-02	-2.66539e+02
3.06794e-02	-2.81484e+02
3.06794e-02	-2.90144e+02
3.06794e-02	-2.93391e+02
3.06794e-02	-2.94705e+02
3.06794e-02	-2.95408e+02
3.06794e-02	-2.96120e+02
3.06794e-02	-2.99383e+02
3.06794e-02	-3.00137e+02
3.06794e-02	-3.00588e+02
3.06794e-02	-3.00897e+02
3.08818e-02	-3.00906e+02
3.08818e-02	-3.00687e+02
3.08818e-02	-2.95439e+02
3.08818e-02	-2.62766e+02
3.08818e-02	-1.78158e+02
3.08818e-02	-5.24559e+01
3.08818e-02	-3.91256e+01
3.08818e-02	-2.74740e+01
3.08818e-02	-1.75511e+01
3.08818e-02	-3.96494e+00
3.08818e-02	1.73001e+00
3.08818e-02	2.89557e+00
3.08818e-02	5.38388e+00
3.08818e-02	5.83276e+00
3.08818e-02	6.17166e+00
3.08818e-02	6.43378e+00
3.12084e-02	4.63415e+00
3.16422e-02	2.96277e+00
3.18604e-02	2.29514e+00
3.18604e-02	2.25784e+00
3.18604e-02	2.60626e+00
3.18604e-02	4.05414e+00
3.18604e-02	8.02231e+00
3.18604e-02	1.39690e+01
3.18604e-02	2.00939e+01
3.18604e-02	2.63162e+01
3.18604e-02	3.16101e+01
3.18604e-02	3.79198e+01
3.18604e-02	4.13683e+01
3.18604e-02	4.38725e+01
3.18604e-02	4.86053e+01
3.18604e-02	5.32917e+01
3.18604e-02	6.16737e+01
3.18604e-02	7.72532e+01
3.18604e-02	1.04317e+02
3.18604e-02	1.38236e+02
3.18604e-02	1.73197e+02
3.18604e-02	2.27357e+02
3.18604e-02	2.66382e+02
3.18604e-02	2.84349e+02
3.18604e-02	2.93503e+02
3.18604e-02	2.99851e+02
3.18604e-02	3.01447e+02
3.18604e-02	3.02685e+02
3.18604e-02	3.03138e+02
3.18604e-02	3.03331e+02
3.19118e-02	3.03313e+02
3.19118e-02	3.03431e+02
3.19118e-02	3.03235e+02
3.19118e-02	3.02191e+02
3.19118e-02	2.99236e+02
3.19118e-02	2.94725e+02
3.19118e-02	2.88481e+02
3.19118e-02	2.82947e+02
3.19118e-02	2.76262e+02
3.19118e-02	2.68816e+02
3.19118e-02	2.64860e+02
3.19118e-02	2.62420e+02
3.19118e-02	2.57917e+02
3.19118e-02	2.56014e+02
3.19118e-02	2.53558e+02
3.19118e-02	2.48256e+02
3.19118e-02	2.38528e+02
3.19118e-02	2.18966e+02
3.19118e-02	1.91025e+02
3.19118e-02	1.16689e+02
3.19118e-02	5.64841e+01
3.19118e-02	2.89207e+01
3.19118e-02	1.59531e+01
3.19118e-02	8.24213e+00
3.19118e-02	3.41990e+00
3.19118e-02	1.99860e+00
3.19118e-02	8.85626e-01
3.19118e-02	2.97571e-01
3.19119e-02	1.18615e-01
3.20711e-02	9.54763e-02
3.20711e-02	7.74339e-01
3.20711e-02	8.40145e+00
3.20711e-02	6.25695e+01
3.20711e-02	1.72517e+02
3.20711e-02	2.80141e+02
3.20711e-02	2.87981e+02
3.20711e-02	2.95220e+02
3.20711e-02	2.97545e+02
3.20711e-02	2.98527e+02
3.20711e-02	2.99062e+02
3.20711e-02	3.00267e+02
3.20712e-02	3.03294e+02
3.20712e-02	3.03827e+02
3.20712e-02	3.04178e+02
3.20713e-02	3.04360e+02
3.21800e-02	3.03902e+02
3.21800e-02	3.02849e+02
3.21800e-02	2.77135e+02
3.21800e-02	1.91115e+02
3.21800e-02	6.15264e+01
3.21800e-02	4.70863e+01
3.21800e-02	2.70122e+01
3.21800e-02	1.60076e+01
3.21800e-02	9.38400e+00
3.21800e-02	7.02301e+00
3.21800e-02	6.84216e+00
3.21800e-02	5.42068e+00
3.21800e-02	4.48584e+00
3.21800e-02	1.54874e+00
3.21800e-02	8.89191e-01
3.21800e-02	5.06287e-01
3.21801e-02	2.75269e-01
3.30401e-02	2.68860e-02
3.30401e-02	1.34613e-01
3.30401e-02	9.09088e-01
3.30401e-02	3.15222e+00
3.30401e-02	7.28397e+00
3.30401e-02	1.79089e+01
3.30401e-02	2.33457e+01
3.30401e-02	2.88645e+01
3.30401e-02	3.31746e+01
3.30401e-02	3.68385e+01
3.30401e-02	3.98914e+01
3.30401e-02	4.23312e+01
3.30401e-02	4.63362e+01
3.30401e-02	4.87254e+01
3.30401e-02	5.04851e+01
3.30401e-02	5.20020e+01
3.30401e-02	1.82887e+02
3.30401e-02	2.87000e+02
3.30401e-02	2.94278e+02
3.30401e-02	3.00078e+02
3.30401e-02	3.01557e+02
3.30401e-02	3.01953e+02
3.30402e-02	3.02137e+02
3.37194e-02	3.01298e+02
3.37194e-02	2.98832e+02
3.37194e-02	2.77187e+02
3.37194e-02	2.04652e+02
3.37194e-02	8.06112e+01
3.37194e-02	6.76531e+01
3.37194e-02	8.13223e+00
3.37194e-02	3.35098e+00
3.37194e-02	5.18280e-01
3.37194e-02	-9.98230e-01
3.37194e-02	-3.53500e+00
3.37194e-02	-4.40271e+00
3.37194e-02	-4.75241e+00
3.37194e-02	-4.97665e+00
3.41625e-02	-3.15674e+00
3.42151e-02	-3.05261e+00
3.42151e-02	-3.02704e+00
3.42151e-02	6.87927e+00
3.42151e-02	1.75131e+01
3.42151e-02	2.66223e+01
3.42151e-02	3.34237e+01
3.42151e-02	4.17589e+01
3.42151e-02	7.82509e+01
3.42151e-02	1.72236e+02
3.42151e-02	2.85195e+02
3.42151e-02	3.01024e+02
3.42151e-02	3.01191e+02
3.60409e-02	3.00569e+02
3.65415e-02	3.00567e+02
3.67967e-02	3.00470e+02
3.67967e-02	3.00254e+02
3.67973e-02	3.00361e+02
3.73232e-02	3.00224e+02
3.73232e-02	3.00084e+02
3.73232e-02	2.99176e+02
3.73232e-02	2.96615e+02
3.73232e-02	2.92019e+02
3.73232e-02	2.80606e+02
3.73232e-02	2.75622e+02
3.73232e-02	2.70376e+02
3.73232e-02	2.65708e+02
3.73232e-02	2.62540e+02
3.73232e-02	2.59756e+02
3.73232e-02	2.57250e+02
3.73232e-02	2.53111e+02
3.73232e-02	2.50287e+02
3.73232e-02	2.44014e+02
3.73232e-02	2.33077e+02
3.73232e-02	2.11417e+02
3.73232e-02	1.79351e+02
3.73232e-02	1.46422e+02
3.73232e-02	1.01915e+02
3.73232e-02	3.74348e+01
3.73232e-02	1.66104e+01
3.73232e-02	7.92839e+00
3.73232e-02	2.13570e+00
3.73232e-02	5.98033e-01
3.73232e-02	-2.72627e-01
3.73232e-02	-4.06155e-01
3.73232e-02	-7.27248e-01
3.73461e-02	-8.22280e-01
3.73461e-02	-2.83581e-01
3.73461e-02	7.15401e-01
3.73461e-02	1.60270e+01
3.73461e-02	8.40817e+01
3.73461e-02	2.11653e+02
3.73461e-02	2.28251e+02
3.73461e-02	2.53923e+02
3.73461e-02	2.73323e+02
3.73461e-02	2.86123e+02
3.73461e-02	2.92714e+02
3.73461e-02	2.94208e+02
3.73461e-02	2.94805e+02
3.73461e-02	2.95496e+02
3.73461e-02	2.99193e+02
3.73461e-02	2.99698e+02
3.73461e-02	3.00107e+02
3.73461e-02	3.00356e+02
3.78749e-02	3.00191e+02
3.78749e-02	3.00491e+02
3.78749e-02	3.00474e+02
3.78749e-02	3.00649e+02
3.81300e-02	3.00505e+02
3.81300e-02	3.00282e+02
3.81300e-02	2.98664e+02
3.81300e-02	2.98678e+02
3.81300e-02	2.99583e+02
3.81300e-02	2.99899e+02
3.81301e-02	3.00077e+02
3.85271e-02	3.00095e+02
3.85271e-02	2.99672e+02
3.85271e-02	2.98063e+02
3.85271e-02	2.93453e+02
3.85271e-02	2.87319e+02
3.85271e-02	2.81500e+02
3.85271e-02	2.74765e+02
3.85271e-02	2.69954e+02
3.85271e-02	2.63942e+02
3.85271e-02	2.60717e+02
3.85271e-02	2.58202e+02
3.85271e-02	2.51476e+02
3.85271e-02	1.29834e+02
3.85271e-02	1.77372e+01
3.85271e-02	9.02648e+00
3.85271e-02	1.77899e+00
3.85271e-02	-2.09485e-01
3.85271e-02	-7.29225e-01
3.85271e-02	-9.61028e-01
3.88467e-02	-9.07906e-01
3.88467e-02	-3.25613e-01
3.88467e-02	1.08467e+00
3.88467e-02	3.27496e+01
3.88467e-02	1.25581e+02
3.88467e-02	2.51539e+02
3.88467e-02	2.65515e+02
3.88467e-02	2.68441e+02
3.88467e-02	2.88969e+02
3.88467e-02	2.97273e+02
3.88467e-02	2.98611e+02
3.88467e-02	3.01553e+02
3.88467e-02	3.02156e+02
3.88467e-02	3.02533e+02
3.88468e-02	3.02745e+02
3.92082e-02	3.01913e+02
3.92082e-02	3.02199e+02
3.92082e-02	3.02115e+02
3.92082e-02	3.02423e+02
3.94633e-02	3.01888e+02
3.94633e-02	3.01542e+02
3.94633e-02	3.00955e+02
3.94633e-02	2.99285e+02
3.94633e-02	2.99299e+02
3.94633e-02	2.99717e+02
3.94633e-02	3.00869e+02
3.94633e-02	3.01197e+02
3.94634e-02	3.01378e+02
3.97068e-02	3.01079e+02
3.97068e-02	3.00696e+02
3.97068e-02	2.97160e+02
3.97068e-02	2.88445e+02
3.97068e-02	2.77879e+02
3.97068e-02	2.69408e+02
3.97068e-02	2.63365e+02
3.97068e-02	2.58702e+02
3.97068e-02	2.32796e+02
3.97068e-02	1.51276e+02
3.97068e-02	2.76570e+01
3.97068e-02	1.50816e+01
3.97068e-02	-8.49286e-01
3.97068e-02	-1.01623e+00
4.03860e-02	-8.29187e-01
4.03860e-02	-7.87516e-01
4.03860e-02	2.52218e+00
4.03860e-02	3.27322e+01
4.03860e-02	1.18581e+02
4.03860e-02	2.45919e+02
4.03860e-02	2.84244e+02
4.03860e-02	2.99404e+02
4.03860e-02	3.01405e+02
4.03860e-02	3.03411e+02
4.03860e-02	3.04543e+02
4.03860e-02	3.05053e+02
4.03861e-02	3.05356e+02
4.03864e-02	3.05475e+02
4.05415e-02	3.04667e+02
4.05415e-02	3.04988e+02
4.05415e-02	3.04882e+02
4.05415e-02	3.05265e+02
4.07967e-02	3.03988e+02
4.07967e-02	3.03591e+02
4.07967e-02	3.03038e+02
4.07967e-02	3.01485e+02
4.07967e-02	3.01197e+02
4.07967e-02	3.01534e+02
4.07967e-02	3.02831e+02
4.07967e-02	3.03187e+02
4.07967e-02	3.03404e+02
4.07970e-02	3.03526e+02
4.08818e-02	3.03225e+02
4.08818e-02	3.03099e+02
4.08818e-02	3.00500e+02
4.08818e-02	2.92743e+02
4.08818e-02	2.82279e+02
4.08818e-02	2.73441e+02
4.08818e-02	2.67395e+02
4.08818e-02	2.63246e+02
4.08818e-02	2.59869e+02
4.08818e-02	2.45422e+02
4.08818e-02	1.81589e+02
4.08818e-02	5.26339e+01
4.08818e-02	3.81747e+01
4.08818e-02	2.52286e+01
4.08818e-02	5.75275e+00
4.08818e-02	-8.31306e-01
4.08819e-02	-9.84185e-01
4.18575e-02	-7.49830e-01
4.18575e-02	-4.28422e-01
4.18575e-02	-5.19557e-01
4.18575e-02	-1.76346e-01
4.18582e-02	-3.04008e-01
4.18662e-02	-2.99358e-01
4.18662e-02	-4.81634e+01
4.18662e-02	-1.35473e+02
4.18662e-02	-2.44939e+02
4.18662e-02	-2.87179e+02
4.18662e-02	-3.04433e+02
4.18662e-02	-3.07063e+02
4.18662e-02	-3.08021e+02
4.18662e-02	-3.10347e+02
4.18662e-02	-3.10623e+02
4.18664e-02	-3.10774e+02
4.21800e-02	-3.07952e+02
4.21800e-02	-3.07960e+02
4.21800e-02	-3.07678e+02
4.21800e-02	-3.06901e+02
4.21800e-02	-3.05266e+02
4.21800e-02	-3.02749e+02
4.21800e-02	-2.98836e+02
4.21800e-02	-2.87844e+02
4.21800e-02	-2.83205e+02
4.21800e-02	-2.78165e+02
4.21800e-02	-2.73582e+02
4.21800e-02	-2.70239e+02
4.21800e-02	-2.67934e+02
4.21800e-02	-2.66092e+02
4.21800e-02	-2.62806e+02
4.21800e-02	-2.60533e+02
4.21800e-02	-2.58235e+02
4.21800e-02	-2.53211e+02
4.21800e-02	-2.44014e+02
4.21800e-02	-2.24523e+02
4.21800e-02	-1.98091e+02
4.21800e-02	-1.26644e+02
4.21800e-02	-6.70192e+01
4.21800e-02	-3.52008e+01
4.21800e-02	-2.04132e+01
4.21800e-02	-1.20585e+01
4.21800e-02	-7.86333e+00
4.21800e-02	-5.47694e+00
4.21800e-02	-3.99934e+00
4.21800e-02	-2.77966e+00
4.21800e-02	-1.19686e+00
4.21800e-02	-2.24301e-01
4.21800e-02	-1.93846e-02
4.30401e-02	8.70911e-02
4.30401e-02	-5.44763e-01
4.30401e-02	-7.59092e+00
4.30401e-02	-3.49294e+01
4.30401e-02	-1.11563e+02
4.30401e-02	-2.36318e+02
4.30401e-02	-2.52408e+02
4.30401e-02	-2.65980e+02
4.30401e-02	-2.76884e+02
4.30401e-02	-2.92618e+02
4.30401e-02	-2.99025e+02
4.30401e-02	-3.02535e+02
4.30401e-02	-3.03666e+02
4.30401e-02	-3.05168e+02
4.30401e-02	-3.06738e+02
4.30402e-02	-3.08599e+02
4.30402e-02	-3.09009e+02
4.30402e-02	-3.09286e+02
4.30403e-02	-3.09445e+02
4.32082e-02	-3.08075e+02
4.34633e-02	-3.06229e+02
4.34633e-02	-3.06028e+02
4.34642e-02	-3.06131e+02
4.37194e-02	-3.04715e+02
4.37194e-02	-3.04793e+02
4.37194e-02	-3.03335e+02
4.37194e-02	-2.97255e+02
4.37194e-02	-2.87114e+02
4.37194e-02	-2.77275e+02
4.37194e-02	-2.69683e+02
4.37194e-02	-2.66177e+02
4.37194e-02	-2.62675e+02
4.37194e-02	-2.60053e+02
4.37194e-02	-2.57447e+02
4.37194e-02	-2.54760e+02
4.37194e-02	-2.40880e+02
4.37194e-02	-1.02654e+02
4.37194e-02	-7.89404e+01
4.37194e-02	-6.10117e+01
4.37194e-02	-4.40304e+01
4.37194e-02	-2.89507e+01
4.37194e-02	-2.85699e+01
4.37194e-02	-1.98304e+01
4.37194e-02	-1.23997e+01
4.37194e-02	-1.02478e+01
4.37194e-02	-8.29415e+00
4.37194e-02	-6.47770e+00
4.37194e-02	-4.49536e+00
4.37194e-02	-2.29135e+00
4.37194e-02	-9.29232e-01
4.37194e-02	6.36730e-02
4.37194e-02	2.08320e-01
4.37194e-02	4.50492e-01
4.37198e-02	5.64327e-01
4.42151e-02	6.30930e-01
4.42151e-02	4.02830e-01
4.42151e-02	-4.99254e+00
4.42151e-02	-3.76097e+01
4.42151e-02	-1.21777e+02
4.42151e-02	-2.45931e+02
4.42151e-02	-2.61332e+02
4.42151e-02	-2.89896e+02
4.42151e-02	-3.01288e+02
4.42151e-02	-3.02945e+02
4.42151e-02	-3.05517e+02
4.42151e-02	-3.06015e+02
4.42151e-02	-3.06424e+02
4.42151e-02	-3.06695e+02
4.45416e-02	-3.04797e+02
4.45416e-02	-3.05120e+02
4.45416e-02	-3.05080e+02
4.45416e-02	-3.05284e+02
4.47966e-02	-3.04087e+02
4.47966e-02	-3.03904e+02
4.47966e-02	-3.02286e+02
4.47966e-02	-3.02188e+02
4.47966e-02	-3.03068e+02
4.47966e-02	-3.03450e+02
4.47967e-02	-3.03637e+02
4.52452e-02	-3.02266e+02
4.52452e-02	-3.02314e+02
4.52452e-02	-3.01800e+02
4.52452e-02	-3.00143e+02
4.52452e-02	-2.95452e+02
4.52452e-02	-2.90394e+02
4.52452e-02	-2.84640e+02
4.52452e-02	-2.78327e+02
4.52452e-02	-2.73195e+02
4.52452e-02	-2.65869e+02
4.52452e-02	-2.62629e+02
4.52452e-02	-2.60449e+02
4.52452e-02	-2.54433e+02
4.52452e-02	-2.52537e+02
4.52452e-02	-2.48386e+02
4.52452e-02	-2.41833e+02
4.52452e-02	-2.40369e+02
4.52452e-02	-2.36584e+02
4.52452e-02	-2.28110e+02
4.52452e-02	-2.25163e+02
4.52452e-02	-6.05506e+01
4.52452e-02	-4.34972e+01
4.52452e-02	-1.97267e+01
4.52452e-02	-1.02079e+01
4.52452e-02	-5.09304e+00
4.52452e-02	-2.56407e+00
4.52452e-02	-1.13500e+00
4.52452e-02	1.27009e-01
4.52452e-02	7.09051e-01
4.52452e-02	8.95110e-01
4.54045e-02	9.03037e-01
4.54045e-02	2.28256e-01
4.54045e-02	-4.51769e+00
4.54045e-02	-4.95306e+01
4.54045e-02	-1.54162e+02
4.54045e-02	-2.71447e+02
4.54045e-02	-2.81267e+02
4.54045e-02	-2.91417e+02
4.54045e-02	-2.95576e+02
4.54045e-02	-2.97075e+02
4.54045e-02	-2.97712e+02
4.54045e-02	-2.98317e+02
4.54045e-02	-3.01657e+02
4.54045e-02	-3.02583e+02
4.54045e-02	-3.03014e+02
4.54045e-02	-3.03313e+02
4.58749e-02	-3.02091e+02
4.58749e-02	-3.02415e+02
4.58749e-02	-3.02310e+02
4.58749e-02	-3.02618e+02
4.61300e-02	-3.02025e+02
4.61300e-02	-3.01691e+02
4.61300e-02	-3.01114e+02
4.61300e-02	-2.99623e+02
4.61300e-02	-2.99431e+02
4.61300e-02	-2.99831e+02
4.61300e-02	-3.00991e+02
4.61300e-02	-3.01330e+02
4.61301e-02	-3.01513e+02
4.69273e-02	-3.00579e+02
4.72081e-02	-3.00469e+02
4.72081e-02	-3.00733e+02
4.72081e-02	-3.00682e+02
4.72081e-02	-3.01019e+02
4.74634e-02	-3.00701e+02
4.74634e-02	-3.00441e+02
4.74634e-02	-2.99937e+02
4.74634e-02	-2.98363e+02
4.74634e-02	-2.97927e+02
4.74634e-02	-2.98144e+02
4.74634e-02	-2.99451e+02
4.74634e-02	-2.99868e+02
4.74634e-02	-3.00118e+02
4.74636e-02	-3.00263e+02
4.85242e-02	-3.00061e+02
4.85242e-02	-3.00324e+02
4.85242e-02	-3.00273e+02
4.85242e-02	-3.00616e+02
4.85245e-02	-3.00459e+02
4.85329e-02	-3.00460e+02
4.85329e-02	-2.94369e+02
4.85329e-02	-2.57055e+02
4.85329e-02	-1.72573e+02
4.85329e-02	-7.62197e+01
4.85329e-02	-4.97885e+00
4.85329e-02	-2.44995e-01
4.85329e-02	4.11322e+00
4.85329e-02	5.69430e+00
4.85329e-02	6.76407e+00
4.85329e-02	9.60574e+00
4.85329e-02	9.87143e+00
4.85331e-02	1.00132e+01
4.88276e-02	7.38818e+00
4.88467e-02	7.28372e+00
4.88467e-02	6.94189e+00
4.88467e-02	3.54468e+00
4.88467e-02	-5.03479e+00
4.88467e-02	-1.55628e+01
4.88467e-02	-2.39453e+01
4.88467e-02	-2.95949e+01
4.88467e-02	-3.36046e+01
4.88467e-02	-3.69842e+01
4.88467e-02	-6.05982e+01
4.88467e-02	-1.38364e+02
4.88467e-02	-2.64856e+02
4.88467e-02	-2.67602e+02
4.88467e-02	-2.70349e+02
4.88467e-02	-2.75050e+02
4.88467e-02	-2.82236e+02
4.88467e-02	-2.88171e+02
4.88467e-02	-2.91759e+02
4.88467e-02	-2.94016e+02
4.88467e-02	-2.96199e+02
4.88467e-02	-2.97806e+02
4.88467e-02	-2.98963e+02
4.88467e-02	-3.00350e+02
4.88467e-02	-3.00626e+02
4.88469e-02	-3.00739e+02
4.97068e-02	-3.00531e+02
4.97068e-02	-2.92665e+02
4.97068e-02	-2.64454e+02
4.97068e-02	-1.86401e+02
4.97068e-02	-6.02014e+01
4.97068e-02	-4.54625e+01
4.97068e-02	-3.22388e+01
4.97068e-02	-2.12376e+01
4.97068e-02	-1.50336e+01
4.97068e-02	-4.38873e-01
4.97068e-02	4.55539e+00
4.97068e-02	5.71612e+00
4.97068e-02	8.24304e+00
4.97068e-02	8.67371e+00
4.97068e-02	8.90445e+00
5.00451e-02	6.30554e+00
5.03860e-02	4.46893e+00
5.03860e-02	2.17407e+00
5.03860e-02	-5.32349e+00
5.03860e-02	-1.58856e+01
5.03860e-02	-2.50577e+01
5.03860e-02	-3.18545e+01
5.03860e-02	-3.51600e+01
5.03860e-02	-3.83306e+01
5.03860e-02	-4.09186e+01
5.03860e-02	-6.14969e+01
5.03860e-02	-1.47861e+02
5.03860e-02	-2.69375e+02
5.03860e-02	-2.80620e+02
5.03860e-02	-2.92360e+02
5.03860e-02	-3.00643e+02
5.03861e-02	-3.00804e+02
5.06566e-02	-3.00811e+02
5.06566e-02	-3.00901e+02
5.06566e-02	-2.99990e+02
5.06566e-02	-2.97614e+02
5.06566e-02	-2.92659e+02
5.06566e-02	-2.81738e+02
5.06566e-02	-2.73691e+02
5.06566e-02	-2.67000e+02
5.06566e-02	-2.62556e+02
5.06566e-02	-2.59835e+02
5.06566e-02	-2.54489e+02
5.06566e-02	-2.47539e+02
5.06566e-02	-2.35627e+02
5.06566e-02	-2.12884e+02
5.06566e-02	-1.80225e+02
5.06566e-02	-1.40810e+02
5.06566e-02	-1.00364e+02
5.06566e-02	-3.54136e+01
5.06566e-02	-1.57108e+01
5.06566e-02	-7.57591e+00
5.06566e-02	-2.35420e+00
5.06566e-02	-1.03568e+00
5.06566e-02	-2.86316e-01
5.06566e-02	-2.84638e-02
5.06566e-02	1.65398e-01
5.06794e-02	1.57838e-01
5.06794e-02	-1.31294e+00
5.06794e-02	-1.78439e+01
5.06794e-02	-8.82988e+01
5.06794e-02	-2.16814e+02
5.06794e-02	-2.33155e+02
5.06794e-02	-2.57862e+02
5.06794e-02	-2.75930e+02
5.06794e-02	-2.87744e+02
5.06794e-02	-2.93016e+02
5.06794e-02	-2.94560e+02
5.06794e-02	-2.95314e+02
5.06794e-02	-2.96064e+02
5.06794e-02	-2.99325e+02
5.06794e-02	-3.00110e+02
5.06794e-02	-3.00585e+02
5.06794e-02	-3.00899e+02
5.08818e-02	-3.00826e+02
5.08818e-02	-3.00226e+02
5.08818e-02	-2.99687e+02
5.08818e-02	-2.98595e+02
5.08818e-02	-2.96913e+02
5.08818e-02	-2.95139e+02
5.08818e-02	-1.98495e+02
5.08818e-02	-5.44677e+01
5.08818e-02	-2.91063e+01
5.08818e-02	-1.84140e+01
5.08818e-02	-2.85370e+00
5.08818e-02	1.84763e+00
5.08818e-02	2.92517e+00
5.08818e-02	5.39844e+00
5.08818e-02	5.84189e+00
5.08818e-02	6.23502e+00
5.08818e-02	6.46802e+00
5.12084e-02	4.63422e+00
5.15984e-02	3.09988e+00
5.18604e-02	2.29907e+00
5.18604e-02	2.19537e+00
5.18604e-02	2.51102e+00
5.18604e-02	4.00211e+00
5.18604e-02	8.15640e+00
5.18604e-02	1.34768e+01
5.18604e-02	1.97074e+01
5.18604e-02	2.55311e+01
5.18604e-02	3.25128e+01
5.18604e-02	3.92809e+01
5.18604e-02	4.24417e+01
5.18604e-02	4.48804e+01
5.18604e-02	4.94449e+01
5.18604e-02	5.30163e+01
5.18604e-02	6.11290e+01
5.18604e-02	7.53560e+01
5.18604e-02	9.97876e+01
5.18604e-02	1.33542e+02
5.18604e-02	1.67387e+02
5.18604e-02	2.19683e+02
5.18604e-02	2.64961e+02
5.18604e-02	2.85800e+02
