time	V(a)
3.60172e-02	2.69089e+02
3.60172e-02	2.83969e+02
3.60172e-02	2.92760e+02
3.60172e-02	2.94258e+02
3.60172e-02	2.94766e+02
3.60172e-02	2.95401e+02
3.60172e-02	2.98796e+02
3.60172e-02	2.99525e+02
3.60172e-02	3.00001e+02
3.60172e-02	3.00275e+02
3.72535e-02	3.00065e+02
3.72535e-02	3.00271e+02
3.72535e-02	3.00134e+02
3.72535e-02	2.99165e+02
3.72535e-02	2.96766e+02
3.72535e-02	2.91629e+02
3.72535e-02	2.80592e+02
3.72535e-02	2.72447e+02
3.72535e-02	2.65507e+02
3.72535e-02	2.61017e+02
3.72535e-02	2.58110e+02
3.72535e-02	2.54705e+02
3.72535e-02	2.46714e+02
3.72535e-02	2.32057e+02
3.72535e-02	2.04588e+02
3.72535e-02	1.66250e+02
3.72535e-02	1.23926e+02
3.72535e-02	8.21064e+01
3.72535e-02	3.45159e+01
3.72535e-02	1.64597e+01
3.72535e-02	7.85004e+00
3.72535e-02	2.06025e+00
3.72535e-02	4.59894e-01
3.72535e-02	-5.07151e-01
3.72535e-02	-8.14637e-01
3.72535e-02	-1.02266e+00
3.74258e-02	-1.03243e+00
3.74258e-02	-3.43183e-01
3.74258e-02	6.07426e-01
3.74258e-02	1.07542e+00
3.74258e-02	2.61685e+00
3.74258e-02	1.25975e+02
3.74258e-02	2.53512e+02
3.74258e-02	2.66312e+02
3.74258e-02	2.82296e+02
3.74258e-02	2.90394e+02
3.74258e-02	2.94114e+02
3.74258e-02	2.95400e+02
3.74258e-02	2.96016e+02
3.74258e-02	2.96582e+02
3.74258e-02	3.00322e+02
3.74258e-02	3.00927e+02
3.74258e-02	3.01326e+02
3.74259e-02	3.01561e+02
3.82416e-02	3.00593e+02
3.84862e-02	3.00489e+02
3.84862e-02	3.00599e+02
3.84862e-02	3.00321e+02
3.84862e-02	2.98930e+02
3.84862e-02	2.94822e+02
3.84862e-02	2.88877e+02
3.84862e-02	2.82981e+02
3.84862e-02	2.76973e+02
3.84862e-02	2.70148e+02
3.84862e-02	2.63378e+02
3.84862e-02	2.60230e+02
3.84862e-02	2.57880e+02
3.84862e-02	2.53148e+02
3.84862e-02	2.49237e+02
3.84862e-02	2.40053e+02
3.84862e-02	2.24060e+02
3.84862e-02	1.98037e+02
3.84862e-02	1.62232e+02
3.84862e-02	1.27816e+02
3.84862e-02	6.82357e+01
3.84862e-02	4.99388e+01
3.84862e-02	3.39783e+01
3.84862e-02	2.17484e+01
3.84862e-02	1.01516e+01
3.84862e-02	3.57437e+00
3.84862e-02	-9.39843e-01
3.84863e-02	-1.09356e+00
3.88860e-02	-9.30000e-01
3.88860e-02	-4.37603e-01
3.88860e-02	3.08674e+00
3.88860e-02	4.56765e+01
3.88860e-02	1.49912e+02
3.88860e-02	2.71898e+02
3.88860e-02	2.73833e+02
3.88860e-02	2.91259e+02
3.88860e-02	2.98374e+02
3.88860e-02	2.99612e+02
3.88860e-02	3.02028e+02
3.88860e-02	3.02895e+02
3.88860e-02	3.03312e+02
3.88860e-02	3.03567e+02
3.94299e-02	3.01985e+02
3.96985e-02	3.01530e+02
3.96985e-02	3.01641e+02
3.96985e-02	3.01383e+02
3.96985e-02	3.00102e+02
3.96985e-02	2.96217e+02
3.96985e-02	2.90811e+02
3.96985e-02	2.84974e+02
3.96985e-02	2.78918e+02
3.96985e-02	2.72252e+02
3.96985e-02	2.65087e+02
3.96985e-02	2.61847e+02
3.96985e-02	2.59593e+02
3.96985e-02	2.55058e+02
3.96985e-02	2.49978e+02
3.96985e-02	2.40647e+02
3.96985e-02	2.23487e+02
3.96985e-02	1.96384e+02
3.96985e-02	3.86689e+01
3.96985e-02	2.27763e+01
3.96985e-02	-8.17354e-01
3.96985e-02	-9.99542e-01
4.03725e-02	-9.07783e-01
4.03725e-02	-4.87615e-01
4.03725e-02	6.76878e+00
4.03725e-02	5.28243e+01
4.03725e-02	1.53759e+02
4.03725e-02	2.72297e+02
4.03725e-02	2.82812e+02
4.03725e-02	2.93879e+02
4.03725e-02	2.97336e+02
4.03725e-02	3.00466e+02
4.03725e-02	3.01657e+02
4.03725e-02	3.04167e+02
4.03725e-02	3.05074e+02
4.03725e-02	3.05438e+02
4.03726e-02	3.05660e+02
4.07826e-02	3.03660e+02
4.09066e-02	3.03285e+02
4.09066e-02	3.03352e+02
4.09066e-02	3.02491e+02
4.09066e-02	3.00525e+02
4.09066e-02	2.96264e+02
4.09066e-02	2.86669e+02
4.09066e-02	2.79507e+02
4.09066e-02	2.72726e+02
4.09066e-02	2.66358e+02
4.09066e-02	2.63542e+02
4.09066e-02	2.60793e+02
4.09066e-02	2.58552e+02
4.09066e-02	2.55944e+02
4.09066e-02	2.52331e+02
4.09066e-02	1.23888e+02
4.09066e-02	1.38551e+01
4.09066e-02	-7.99168e-01
4.09066e-02	-9.65530e-01
4.18519e-02	-8.32214e-01
4.18519e-02	3.61716e+00
4.18519e-02	4.77841e+01
4.18519e-02	1.50372e+02
4.18519e-02	2.65874e+02
4.18519e-02	2.76421e+02
4.18519e-02	2.91382e+02
4.18519e-02	2.99398e+02
4.18519e-02	3.02976e+02
4.18519e-02	3.03969e+02
4.18519e-02	3.06539e+02
4.18519e-02	3.07027e+02
4.18519e-02	3.07293e+02
4.21082e-02	3.05717e+02
4.21082e-02	3.05865e+02
4.21082e-02	3.05490e+02
4.21083e-02	3.04906e+02
4.21083e-02	3.01489e+02
4.21083e-02	3.00221e+02
4.21083e-02	2.83062e+02
4.21083e-02	2.40717e+02
4.21083e-02	1.76721e+02
4.21083e-02	1.07240e+02
4.21083e-02	4.15988e+01
4.21083e-02	3.42678e+01
4.21083e-02	2.14490e+01
4.21083e-02	-7.28416e-01
4.21083e-02	-9.08609e-01
4.43215e-02	-4.57991e-01
4.45414e-02	-4.30060e-01
4.45415e-02	-5.90643e-01
4.47967e-02	-5.77998e-01
4.47967e-02	2.49157e-01
4.47967e-02	3.19970e-01
4.47967e-02	-1.05685e-01
4.47968e-02	-2.77475e-01
4.58748e-02	-1.71137e-01
4.58748e-02	-4.27953e-01
4.58748e-02	-3.60052e-01
4.58748e-02	-6.42782e-01
4.61301e-02	-5.12927e-01
4.61301e-02	1.46750e+00
4.61301e-02	1.76677e+00
4.61301e-02	1.47413e+00
4.61301e-02	4.10057e-01
4.61301e-02	1.10876e-01
4.61302e-02	-6.54273e-02
4.72077e-02	-1.11041e-01
4.72077e-02	-3.71553e-01
4.72077e-02	-2.88051e-01
4.72077e-02	-6.12142e-01
4.74643e-02	-4.82632e-01
4.74643e-02	-1.50524e-01
4.74643e-02	4.35999e-01
4.74643e-02	2.13697e+00
4.74643e-02	2.18490e+00
4.74643e-02	1.79723e+00
4.74643e-02	5.73894e-01
4.74643e-02	1.79992e-01
4.74644e-02	-1.13652e-02
4.84862e-02	-5.39834e-02
4.84862e-02	-3.48623e-01
4.84862e-02	-2.91872e-01
4.84862e-02	1.53228e+00
4.84862e-02	8.91491e+00
4.84862e-02	4.41782e+01
4.84862e-02	1.34154e+02
4.84862e-02	2.61761e+02
4.84862e-02	2.73747e+02
4.84862e-02	2.83842e+02
4.84862e-02	2.92237e+02
4.84862e-02	3.01713e+02
4.84862e-02	3.05935e+02
4.84862e-02	3.07069e+02
4.84862e-02	3.09066e+02
4.84862e-02	3.09712e+02
4.84862e-02	3.09909e+02
4.88312e-02	3.06955e+02
4.88860e-02	3.06604e+02
4.88860e-02	3.05326e+02
4.88860e-02	2.99718e+02
4.88860e-02	2.79965e+02
4.88860e-02	2.72827e+02
4.88860e-02	2.68077e+02
4.88860e-02	2.60916e+02
4.88860e-02	2.26494e+02
4.88860e-02	1.34837e+02
4.88860e-02	2.31803e+01
4.88860e-02	1.35580e+01
4.88860e-02	3.60356e+00
4.88860e-02	-7.19829e-01
4.88865e-02	-8.28954e-01
4.96985e-02	-7.45557e-01
4.96985e-02	6.65855e+00
4.96985e-02	3.87265e+01
4.96985e-02	1.23024e+02
4.96985e-02	2.47932e+02
4.96985e-02	2.63760e+02
4.96985e-02	2.75582e+02
4.96985e-02	2.95474e+02
4.96985e-02	3.03615e+02
4.96985e-02	3.05047e+02
4.96985e-02	3.07639e+02
4.96985e-02	3.08010e+02
4.96985e-02	3.08298e+02
4.96986e-02	3.08488e+02
5.00111e-02	3.06106e+02
5.03725e-02	3.04181e+02
5.03725e-02	3.01994e+02
5.03725e-02	2.94667e+02
5.03725e-02	2.84161e+02
5.03725e-02	2.74945e+02
5.03725e-02	2.68123e+02
5.03725e-02	2.64880e+02
5.03725e-02	2.61790e+02
5.03725e-02	2.59272e+02
5.03725e-02	2.56945e+02
5.03725e-02	1.68581e+02
5.03725e-02	4.00444e+01
5.03725e-02	2.75316e+01
5.03725e-02	7.15847e+00
5.03725e-02	-8.22641e-01
5.03727e-02	-9.47249e-01
5.09066e-02	-7.74365e-01
5.09066e-02	4.29382e+00
5.09066e-02	4.57497e+01
5.09066e-02	1.44856e+02
5.09066e-02	2.66211e+02
5.09066e-02	2.77647e+02
5.09066e-02	2.92878e+02
5.09066e-02	2.99293e+02
5.09066e-02	3.02231e+02
5.09066e-02	3.03140e+02
5.09066e-02	3.05611e+02
5.09066e-02	3.06191e+02
5.09066e-02	3.06476e+02
5.09074e-02	3.06583e+02
5.12517e-02	3.04569e+02
5.16393e-02	3.03013e+02
5.18499e-02	3.02491e+02
5.18499e-02	3.02183e+02
5.18499e-02	3.00940e+02
5.18499e-02	2.97060e+02
5.18499e-02	2.91942e+02
5.18499e-02	2.86360e+02
5.18499e-02	2.80012e+02
5.18499e-02	2.74771e+02
5.18499e-02	2.69016e+02
5.18499e-02	2.65191e+02
5.18499e-02	2.62388e+02
5.18499e-02	2.60242e+02
5.18499e-02	2.56224e+02
5.18499e-02	2.53946e+02
5.18499e-02	2.51075e+02
5.18499e-02	2.44528e+02
5.18499e-02	2.30695e+02
5.18499e-02	2.09162e+02
5.18499e-02	1.78961e+02
5.18499e-02	1.44738e+02
5.18499e-02	9.72225e+01
5.18499e-02	3.75342e+01
5.18499e-02	1.77742e+01
5.18499e-02	9.27510e+00
5.18499e-02	3.26608e+00
5.18499e-02	1.54522e+00
5.18499e-02	-3.16481e-01
5.18499e-02	-7.00179e-01
5.18500e-02	-9.37180e-01
5.21271e-02	-8.84023e-01
5.21271e-02	-1.34205e-01
5.21271e-02	1.73202e+01
5.21271e-02	8.76606e+01
5.21271e-02	2.12849e+02
5.21271e-02	2.29441e+02
5.21271e-02	2.57154e+02
5.21271e-02	2.76172e+02
5.21271e-02	2.88772e+02
5.21271e-02	2.95850e+02
5.21271e-02	2.97947e+02
5.21271e-02	2.98684e+02
5.21271e-02	2.99280e+02
5.21271e-02	3.03106e+02
5.21271e-02	3.03713e+02
5.21271e-02	3.04062e+02
5.21272e-02	3.04242e+02
5.25774e-02	3.02609e+02
5.31582e-02	3.01363e+02
5.32865e-02	3.01237e+02
5.32865e-02	3.01345e+02
5.32865e-02	3.01073e+02
5.32865e-02	2.99748e+02
5.32865e-02	2.95796e+02
5.32865e-02	2.90150e+02
5.32865e-02	2.84369e+02
5.32865e-02	2.78292e+02
5.32865e-02	2.71610e+02
5.32865e-02	2.64550e+02
5.32865e-02	2.61336e+02
5.32865e-02	2.59035e+02
5.32865e-02	2.54273e+02
5.32865e-02	2.47640e+02
5.32865e-02	2.34387e+02
5.32865e-02	2.10298e+02
5.32865e-02	1.75763e+02
5.32865e-02	1.33832e+02
5.32865e-02	9.48484e+01
5.32865e-02	3.62380e+01
5.32865e-02	1.67664e+01
5.32865e-02	8.31673e+00
5.32865e-02	2.29211e+00
5.32865e-02	8.09387e-01
5.32865e-02	-5.22258e-01
5.32865e-02	-7.78049e-01
5.32865e-02	-1.00143e+00
5.33761e-02	-1.00981e+00
5.33761e-02	3.00672e-01
5.33761e-02	2.69601e+01
5.33761e-02	1.13809e+02
5.33761e-02	2.41117e+02
5.33761e-02	2.55198e+02
5.33761e-02	2.75018e+02
5.33761e-02	2.86002e+02
5.33761e-02	2.92684e+02
5.33761e-02	2.94939e+02
5.33761e-02	2.95936e+02
5.33761e-02	2.96453e+02
5.33761e-02	2.97438e+02
5.33761e-02	3.00402e+02
5.33761e-02	3.01186e+02
5.33761e-02	3.01608e+02
5.33761e-02	3.01891e+02
5.41652e-02	3.00772e+02
5.46651e-02	3.00486e+02
5.46651e-02	3.00614e+02
5.46651e-02	3.00457e+02
5.46651e-02	2.99332e+02
5.46651e-02	2.96471e+02
5.46651e-02	2.91608e+02
5.46651e-02	2.86314e+02
5.46651e-02	2.80368e+02
5.46651e-02	2.71771e+02
5.46651e-02	2.64648e+02
5.46651e-02	2.61193e+02
5.46651e-02	2.58793e+02
5.46651e-02	2.56294e+02
5.46651e-02	2.53681e+02
5.46651e-02	2.45506e+02
5.46651e-02	2.31996e+02
5.46651e-02	2.04953e+02
5.46651e-02	1.68376e+02
5.46651e-02	1.29833e+02
5.46651e-02	1.15967e+02
5.46651e-02	9.82349e+01
5.46651e-02	6.62671e+01
5.46651e-02	2.98889e+01
5.46651e-02	1.45198e+01
5.46651e-02	6.64206e+00
5.46651e-02	1.79984e+00
5.46651e-02	-7.66436e-02
5.46651e-02	-8.27623e-01
5.46651e-02	-1.03116e+00
5.46688e-02	-1.04046e+00
5.46688e-02	4.62351e-01
5.46688e-02	2.59673e+01
5.46688e-02	1.11544e+02
5.46688e-02	2.40018e+02
5.46688e-02	2.54099e+02
5.46688e-02	2.72890e+02
5.46688e-02	2.84806e+02
5.46688e-02	2.91144e+02
5.46688e-02	2.93515e+02
5.46688e-02	2.94530e+02
5.46688e-02	2.95031e+02
5.46688e-02	2.96128e+02
5.46688e-02	2.98975e+02
5.46688e-02	2.99668e+02
5.46688e-02	3.00118e+02
5.46688e-02	3.00398e+02
5.59845e-02	3.00061e+02
5.59845e-02	3.00169e+02
5.59845e-02	2.99872e+02
5.59845e-02	2.98418e+02
5.59845e-02	2.94264e+02
5.59845e-02	2.88831e+02
5.59845e-02	2.82606e+02
5.59845e-02	2.76780e+02
5.59845e-02	2.69757e+02
5.59845e-02	2.63034e+02
5.59845e-02	2.59872e+02
5.59845e-02	2.57441e+02
5.59845e-02	2.52911e+02
5.59845e-02	2.49443e+02
5.59845e-02	2.41593e+02
5.59845e-02	2.27791e+02
5.59845e-02	2.03815e+02
5.59845e-02	1.70355e+02
5.59845e-02	1.36678e+02
5.59845e-02	8.54323e+01
5.59845e-02	3.80361e+01
5.59845e-02	1.84006e+01
5.59845e-02	9.09429e+00
5.59845e-02	2.50377e+00
5.59845e-02	7.45603e-01
5.59845e-02	-4.09868e-01
5.59845e-02	-7.47944e-01
5.59845e-02	-9.94548e-01
5.59849e-02	-1.10974e+00
5.60172e-02	-1.02923e+00
5.60172e-02	-4.11656e-01
5.60172e-02	4.20847e-01
5.60172e-02	9.84177e-01
5.60172e-02	3.49251e+00
5.60172e-02	8.39721e+00
5.60172e-02	1.19003e+01
5.60172e-02	1.67274e+01
5.60172e-02	2.09232e+01
5.60172e-02	1.36430e+02
5.60172e-02	2.54199e+02
5.60172e-02	2.66087e+02
5.60172e-02	2.81053e+02
5.60172e-02	2.89149e+02
5.60172e-02	2.92821e+02
5.60172e-02	2.94107e+02
5.60172e-02	2.94709e+02
5.60172e-02	2.95312e+02
5.60172e-02	2.99075e+02
5.60172e-02	2.99642e+02
5.60172e-02	3.00055e+02
5.60172e-02	3.00303e+02
5.72535e-02	3.00061e+02
5.72535e-02	2.99605e+02
5.72535e-02	2.97985e+02
5.72535e-02	2.93814e+02
5.72535e-02	2.88652e+02
5.72535e-02	2.82684e+02
5.72535e-02	2.76846e+02
5.72535e-02	2.71558e+02
5.72535e-02	2.66028e+02
5.72535e-02	2.62495e+02
5.72535e-02	2.59586e+02
5.72535e-02	2.57305e+02
5.72535e-02	2.53080e+02
5.72535e-02	2.49098e+02
5.72535e-02	2.40337e+02
5.72535e-02	2.25510e+02
5.72535e-02	1.99822e+02
5.72535e-02	1.65803e+02
5.72535e-02	1.30889e+02
5.72535e-02	7.92256e+01
5.72535e-02	3.76010e+01
5.72535e-02	1.87710e+01
5.72535e-02	9.36673e+00
5.72535e-02	2.64823e+00
5.72535e-02	8.47733e-01
5.72535e-02	-3.75067e-01
5.72535e-02	-7.36818e-01
5.72535e-02	-9.84175e-01
5.72537e-02	-1.11081e+00
5.74258e-02	-1.01717e+00
5.74258e-02	-3.69807e-01
5.74258e-02	5.93107e-01
5.74258e-02	1.09185e+00
5.74258e-02	2.37467e+00
5.74258e-02	1.16360e+02
5.74258e-02	2.44268e+02
5.74258e-02	2.58186e+02
5.74258e-02	2.77388e+02
5.74258e-02	2.87286e+02
5.74258e-02	2.92955e+02
5.74258e-02	2.94931e+02
5.74258e-02	2.95769e+02
5.74258e-02	2.96387e+02
5.74258e-02	3.00001e+02
5.74258e-02	3.00798e+02
5.74258e-02	3.01236e+02
5.74259e-02	3.01529e+02
5.83091e-02	3.00543e+02
5.84862e-02	3.00506e+02
5.84862e-02	3.00620e+02
5.84862e-02	3.00325e+02
5.84862e-02	2.98893e+02
5.84862e-02	2.94730e+02
5.84862e-02	2.88893e+02
5.84862e-02	2.82841e+02
5.84862e-02	2.76677e+02
5.84862e-02	2.68826e+02
5.84862e-02	2.62651e+02
5.84862e-02	2.59780e+02
5.84862e-02	2.57097e+02
5.84862e-02	2.52696e+02
5.84862e-02	2.50516e+02
5.84862e-02	2.47407e+02
5.84862e-02	9.18096e+01
5.84862e-02	7.18833e+01
5.84862e-02	5.30326e+01
5.84862e-02	3.74817e+01
5.84862e-02	2.46522e+01
5.84862e-02	1.57220e+01
5.84862e-02	6.57502e+00
5.84862e-02	1.21847e+00
5.84862e-02	-3.17078e-01
5.84862e-02	-8.31567e-01
5.84862e-02	-1.03017e+00
5.88860e-02	-9.58903e-01
5.88860e-02	-5.37787e-01
5.88860e-02	1.52282e+00
5.88860e-02	3.53473e+01
5.88860e-02	1.30036e+02
5.88860e-02	2.55358e+02
5.88860e-02	2.67990e+02
5.88860e-02	2.84135e+02
5.88860e-02	2.92126e+02
5.88860e-02	2.95397e+02
5.88860e-02	2.98316e+02
5.88860e-02	2.99387e+02
5.88860e-02	3.02401e+02
5.88860e-02	3.03028e+02
5.88860e-02	3.03392e+02
5.88861e-02	3.03592e+02
5.93873e-02	3.02082e+02
5.96985e-02	3.01530e+02
5.96985e-02	3.01605e+02
5.96985e-02	3.01445e+02
5.96985e-02	3.00721e+02
5.96985e-02	2.98519e+02
5.96985e-02	2.83039e+02
5.96985e-02	2.73265e+02
5.96985e-02	2.65989e+02
5.96985e-02	2.62618e+02
5.96985e-02	2.59242e+02
5.96985e-02	2.53904e+02
5.96985e-02	2.50970e+02
5.96985e-02	2.46517e+02
5.96985e-02	8.96299e+01
5.96985e-02	7.08084e+01
5.96985e-02	3.73622e+01
5.96985e-02	2.02608e+01
5.96985e-02	4.40968e+00
5.96985e-02	-9.30681e-01
5.96988e-02	-1.05640e+00
6.00000e-02	-9.67717e-01
