time	V(a)
3.73232e-02	1.01631e+02
3.73232e-02	3.71502e+01
3.73232e-02	1.63257e+01
3.73232e-02	7.64375e+00
3.73232e-02	1.85106e+00
3.73232e-02	3.13391e-01
3.73232e-02	-5.57268e-01
3.73232e-02	-6.90796e-01
3.73232e-02	-1.01189e+00
3.73461e-02	-1.10028e+00
3.73461e-02	-5.61579e-01
3.73461e-02	4.37404e-01
3.73461e-02	1.57490e+01
3.73461e-02	8.38037e+01
3.73461e-02	2.11375e+02
3.73461e-02	2.27973e+02
3.73461e-02	2.53645e+02
3.73461e-02	2.73045e+02
3.73461e-02	2.85844e+02
3.73461e-02	2.92436e+02
3.73461e-02	2.93930e+02
3.73461e-02	2.94527e+02
3.73461e-02	2.95218e+02
3.73461e-02	2.98915e+02
3.73461e-02	2.99420e+02
3.73461e-02	2.99829e+02
3.73461e-02	3.00079e+02
3.85271e-02	3.00015e+02
3.85271e-02	2.99592e+02
3.85271e-02	2.97983e+02
3.85271e-02	2.93373e+02
3.85271e-02	2.87239e+02
3.85271e-02	2.81420e+02
3.85271e-02	2.74685e+02
3.85271e-02	2.69875e+02
3.85271e-02	2.63862e+02
3.85271e-02	2.60637e+02
3.85271e-02	2.58123e+02
3.85271e-02	2.51397e+02
3.85271e-02	1.29755e+02
3.85271e-02	1.76577e+01
3.85271e-02	8.94693e+00
3.85271e-02	1.69944e+00
3.85271e-02	-2.89036e-01
3.85271e-02	-8.08775e-01
3.85271e-02	-1.04058e+00
3.88467e-02	-9.65071e-01
3.88467e-02	-3.82777e-01
3.88467e-02	1.02750e+00
3.88467e-02	3.26924e+01
3.88467e-02	1.25524e+02
3.88467e-02	2.51482e+02
3.88467e-02	2.65458e+02
3.88467e-02	2.68384e+02
3.88467e-02	2.88912e+02
3.88467e-02	2.97216e+02
3.88467e-02	2.98554e+02
3.88467e-02	3.01496e+02
3.88467e-02	3.02099e+02
3.88467e-02	3.02476e+02
3.88468e-02	3.02688e+02
3.94446e-02	3.01382e+02
3.97068e-02	3.01058e+02
3.97068e-02	3.00676e+02
3.97068e-02	2.97140e+02
3.97068e-02	2.88424e+02
3.97068e-02	2.77859e+02
3.97068e-02	2.69388e+02
