time	V(a)
1.72055e-02	2.79840e+02
1.72055e-02	2.71503e+02
1.72055e-02	2.64560e+02
1.72055e-02	2.61222e+02
1.72055e-02	2.58858e+02
1.72055e-02	2.53874e+02
1.72055e-02	2.45326e+02
1.72055e-02	2.29036e+02
1.72055e-02	1.96400e+02
1.72055e-02	1.55912e+02
1.72055e-02	1.16858e+02
1.72055e-02	6.82639e+01
1.72055e-02	3.49104e+01
1.72055e-02	1.80487e+01
1.72055e-02	8.96969e+00
1.72055e-02	2.68716e+00
1.72055e-02	9.63566e-01
1.72055e-02	-3.24153e-01
1.72055e-02	-7.13738e-01
1.72055e-02	-1.00300e+00
1.74770e-02	-9.30210e-01
1.74770e-02	-2.38129e-01
1.74770e-02	6.94152e-01
1.74770e-02	1.86489e+00
1.74770e-02	5.73150e+00
1.74770e-02	9.87315e+00
1.74770e-02	1.32217e+01
1.74770e-02	1.06779e+02
1.74770e-02	2.31056e+02
1.74770e-02	2.46400e+02
1.74770e-02	2.70243e+02
1.74770e-02	2.82938e+02
1.74770e-02	2.91754e+02
1.74770e-02	2.95783e+02
1.74770e-02	2.96918e+02
1.74770e-02	2.97551e+02
1.74770e-02	2.99350e+02
1.74770e-02	3.01657e+02
1.74770e-02	3.02198e+02
1.74770e-02	3.02563e+02
1.74771e-02	3.02759e+02
1.80420e-02	3.01474e+02
1.84578e-02	3.00971e+02
1.84578e-02	3.00898e+02
1.84578e-02	3.00010e+02
1.84578e-02	2.97451e+02
1.84578e-02	2.92894e+02
1.84578e-02	2.81890e+02
1.84578e-02	2.76112e+02
1.84578e-02	2.69612e+02
1.84578e-02	2.64078e+02
1.84578e-02	2.61193e+02
1.84578e-02	2.58548e+02
1.84578e-02	2.54051e+02
1.84578e-02	2.51015e+02
1.84578e-02	2.44709e+02
1.84578e-02	2.33354e+02
1.84578e-02	2.10868e+02
1.84578e-02	1.78982e+02
1.84578e-02	3.00148e+01
1.84578e-02	1.94727e+01
1.84578e-02	-8.75424e-01
1.84578e-02	-1.04347e+00
1.89108e-02	-8.96072e-01
1.89108e-02	-3.13955e-01
1.89108e-02	1.11113e+01
1.89108e-02	7.11817e+01
1.89108e-02	1.95784e+02
1.89108e-02	2.13635e+02
1.89108e-02	2.44228e+02
1.89108e-02	2.69917e+02
1.89108e-02	2.86435e+02
1.89108e-02	2.95373e+02
1.89108e-02	2.98093e+02
1.89108e-02	2.98814e+02
1.89108e-02	2.99331e+02
1.89108e-02	3.02682e+02
1.89108e-02	3.03555e+02
1.89108e-02	3.03960e+02
1.89109e-02	3.04214e+02
1.93975e-02	3.02503e+02
1.96927e-02	3.01872e+02
1.96927e-02	3.01908e+02
1.96927e-02	3.01584e+02
1.96927e-02	3.00247e+02
1.96927e-02	2.96523e+02
1.96927e-02	2.91182e+02
1.96927e-02	2.85308e+02
1.96927e-02	2.78977e+02
1.96927e-02	2.73767e+02
1.96927e-02	2.66508e+02
1.96927e-02	2.62882e+02
1.96927e-02	2.60615e+02
1.96927e-02	2.54595e+02
